姓名,学号,证件号,学校,专业,性别,年龄,居住地,家庭规模,父母婚姻状况,母亲受教育水平,父亲受教育水平,母亲工作,父亲工作
Wus1LLRU9E/vM3zI7EwWUNdXxrMAmxV9QBObVniw6io=,qkZyQuiJb6pkN2k/mhbtNLMByjvuUvsOeXLt7Y4lTHM=,7aeIDANC9v2KIMqSBkl81xuNoimDrCmcUrMf7V3RkBL6doU5klwnKVJE6PK9hPCo,RUC,计算机科学与技术,F,22,R,LE3,T,1,3,civil_servant,at_home
wv8ZLcrtRfCVgypl/KphdxOvdH9XrFPKlbtQi9VDs0w=,O4i1hUT0gGXhA9p05NWpBjmQDzHoCzBASdH8h8M3KdI=,yfhTYRou2Jj/BlgA8Z0a3ZuV31AfPGKT4ecoZF4dG6FSEbFfowMejXeS6AHRDPQr,RUC,应用数学,M,21,U,LE3,A,2,3,doctor,self_employed
Vy7qGeKvCxcppXm8CVKzRbPG81jmwtPMfswdMTJ7hEE=,qja80pCKBb2c/C6ZL7y4Mjhn0McZ63wGbyAx+laLPHo=,mrU4ii5RQkAvQ2RiYV0ioVUKrogQM5r05lmZrGpHKdotMTtaSebshx3g07lpbbrv,RUC,计算机科学与技术,F,22,R,LE3,T,0,0,at_home,engineer
uVsV6N4CjAFGKdxmkgtMiCNyEIZ7qfUNHVnEKL1Y148=,yljHrLsJuJGOqyEoM9OwbZV0VgqAA5DV1eMs7nBZKM8=,1S5vIG/l4C9zAGA02u8qMokLdhsO7/dV23rIhaVmPqe+7XMuCrL41/ubbUyuDN2Q,RUC,大数据治理,M,21,R,LE3,T,2,4,engineer,manager
JrJG8/3vCdm8xG76Mr41mxZqX3Q8Re7X1xLYZjhrm38=,i7PGakk97sUOvbsIRy/KNCS877vrK9h1ijxlZrzRchE=,CunKF/dZSF/RMinO45QRY37XVwFGaD39knAtQu5ejSj6bIsyaocPXFkjKlIkcMPT,RUC,大数据治理,M,21,R,LE3,T,3,1,doctor,at_home
tDeP8/8Y0o/bp3m++FmjnjNtc4ALgJy0BWYWiLxvXRU=,1ZXNushDS/y0l1G3BpiVzudrFqZ9ICwcPfF1DkQuGUQ=,OrLskq+Oq41Vu0lSSlMDn8VB9izbu1XJ3uqd/XF1jYIp7hhk5x7g1A9N24OT20ZB,RUC,计算机科学与技术,M,21,R,LE3,T,0,2,manager,businessman
h22PlpuawHvxagW+loaAKoxHqQxqymqWMqpLXcUMdYE=,FhnVx1HVI7lmWS/QdQPBzM2O/+b3EDtWlqup50jQnf4=,zZMO4tyw/U7MPh5w6hJjfud/EHJbC3jxddYizXyzlAanVRfcxmBiKMer1RAINUP0,RUC,人工智能,M,22,R,LE3,T,3,2,businessman,at_home
W5rfhXVayxTOa7vq45G2MX0N87LY2oE51I7GaWtMNVs=,5WWZ3Rue5szu/nl3ZcIyTwqvTBSAdo5JzN7JkRXR5B8=,fHJZXXqGgeMO/u91vLkQyHHYNucrZeWEYO3i6rkj7jIceiXHFTaBD5rZSGQ9ESNj,RUC,人工智能,M,19,U,LE3,T,3,4,engineer,manager
ufM4Ibj6OTCADx9QWCrCWuur0ZMe25RYcKPnmB4kHcw=,rh1HjhNDH2tlCrJtqEgRqbci7v0woJxsxR3OOOzGE5w=,bug//YBR0lLXHoNhpokd5QY2log2WbVECHYIdEa3pLjkStX2dApPVL2lukaG0vAf,RUC,应用数学,M,19,U,GT3,A,0,3,lawyer,lawyer
97z3RmOdeFV1KvuCdFztirBCLrwj2oXyMvawbRbLlkI=,jk4m0iH+Za0Sp5pVN13fTOn46BWmptHogUDkfsqqs9Y=,PbZf9fxhTp4r7CAJIQc//owoiyzzKuJhUCNjfZNXUphoN4vCcxQnybMHGlgSljWt,RUC,大数据治理,F,19,U,GT3,T,0,4,lawyer,manager
NUSQ81zAsBnMUtsjdCL4IYeAi2D5TlaGIfwXOxEpHPc=,5mRJKIZlVc1YJLUkzSRVmygn0qbApl2bKhngzREnbQ8=,rrstrUpVCFNden7yHe+7DhaF7unUm7SI2s+zFnF+rk8q/x2u71MkwDyZTWwRIlTB,RUC,应用数学,F,21,R,GT3,T,1,1,teacher,doctor
xGanL5w884R+OoY7WzRTzMdYbf1mc/vlZYIlSzk/Zhg=,QWT/3evtrcdzblVSm86e2JOgUp1Q/ssSMJiwa5ui7/Q=,vNbcV41auhXngyiqW7j5OJmjwB1zONO6u1iwu/DgTpCkNABe8kAvBv99fgYm9rIt,RUC,人工智能,M,22,U,GT3,A,2,4,engineer,self_employed
jL8T1YDc2JVd4Huz7OLgPtjlgw4tVdm9CTVgO4b5BOI=,ppNRlNsx9Xe4Ty2LDiA6ocRDxAXFX4bTND0MOjeyD88=,NRTY82lfmK3pm0KixLNe+sY6hk+3+s3OAiY3KAcrzFo/I3NR0Lzh5ODNMz1Yp3Ss,RUC,大数据治理,M,21,R,GT3,T,2,3,engineer,self_employed
OecYAnk7f5n7wQ4MVcQNrD8Kv4+mfa2QRHnXbdksSo0=,wSu8tkxI8cqd/jgTEpN+tVJS4zAE6MPdwhQPDBQ9nI4=,D2C9S9j62/zY6Hqns+3lbmJ6WzNzpzbI7b+vgxatPh629uF4Jpulw2lGUB+TwtL4,RUC,应用数学,M,20,R,GT3,T,1,4,accountant,manager
0aFnT1wH6of8dN9fYLz1CmsutztQQxvQg5C6VU+o/nE=,TTq9N69q0O/L/mJ5eUWWtQRetvvwqFPDBuLGgcRe1bg=,BOIs3Im0EzQmo1KA2cQ4BSr/vEcAbscqChZWjnkY1aBqQZKehdHl7+JT5evQATdd,RUC,应用数学,M,20,U,LE3,A,4,0,engineer,at_home
RJaX6dEFyV+Z0Htw1xj+f/loQlxqcvGGDgJlTiwaZas=,OakCB814z7m5UdNFytg8VAyrI9qcH6B6gu9NhAzUZbc=,WDOWiadwsOmdII5JkAdjGaKPtOdYlTUc7/8blSuhrMtXjCSZcGmFGYS13whEcMed,RUC,人工智能,M,19,R,LE3,A,0,1,lawyer,businessman
IrNb4CoTJ/513fOS+UrxhS1yFkqMFgVv8Awytd+3WEY=,nbjABfp/6WpYOQp8V80p6Y+IdJgdhXg4/k/Fggxi5kQ=,HICGyXmi7oPst1Lqxgl2K7vwB84IoqPqgeEwuics2xs6EYTuEvQz4uvECeeTiUBD,RUC,大数据治理,F,20,U,LE3,A,4,3,self_employed,teacher
DQ+zeJ6hoC+l+7hnnmSD3f7BUBvnFhTz4X7aQ5TffA4=,Z7g9WRddOrvsgbe7jza7XjLj08r07R6y1kxYcNknd4k=,+215VaPU2YVxHNpdVKJyqKIegZruZemg3RDalSCQpi5ZQZWwzl+xIW3+K8pjYiAr,RUC,计算机科学与技术,F,21,R,LE3,A,3,3,worker,businessman
uEUqMpRuL94jCTofSxGF4fFjbC9xW1aw1kZ63nL6SQo=,q4nX+nAWEuaribYADtWOBtSV8qQjfGdI3MDOxb1eC/I=,AWDZczhvwQb0ar1oR9YmmED/vOwQhEX8lEoa6ZLM380qoRk+sDE1o2NbWr57gsbO,RUC,计算机科学与技术,F,19,U,LE3,A,3,2,at_home,lawyer
KSFEXKUac364aqTSxFzeFc5KUZPz0TshclVVkxap71s=,+Fqag9AansbzJnT6otbi3vsrPsYUbq3whYvucXQBWCk=,UAT6ylAw42k1J56sqpH1RlBcOE8cIjEJ6bcC+Kq3hF+zfvwJLYxtEprjuwnjDD24,RUC,计算机科学与技术,F,21,U,GT3,T,2,2,self_employed,at_home
IdcD4ZQSYmi6k57bNNRDh4yjnqg95Dp+mwCYQLHBpnI=,Kmg8zfsjTXatGG3Zde1LLf3qUMiX/EuEKKeTA2+yxIA=,lXVhfIvSOYG3+vpCWLcVlKn27STYIPQX/16nb8Anw6Cyjv+rfuI8S2XnCxJLpOZw,RUC,计算机科学与技术,F,20,U,GT3,A,3,3,doctor,at_home
aflsZULFVhKxkNtPv1iZCFZwHfTWqd2W6sos0MmVuig=,Jgzsd+RW4jFTUDfPzZzDTwBtBcv0ZefB2976bJ6sWAY=,LUiLI46mB5HXB92NUCOqmorWHUqesMyfYNZddcLabcbXPqzQATZAmxO/cvgjpjYa,RUC,计算机科学与技术,M,22,U,GT3,T,4,2,businessman,accountant
TUt8YdRVSv4XMfJfQVYD1BCXInzHPtBEWTcqknU3R+U=,+ikhi/IHKIhi9UGD/JpYanMpTD3qLBppKPfQKRfMn84=,f2MFwry0q1iXaCjuc9R9EXafGZazPFPqSnmLHLEGX4Ysa6l4GB6OgUgt5YB/Qs0R,RUC,大数据治理,F,20,R,LE3,A,1,0,manager,at_home
mkczXYqQVBv/y+TYoNHDDcf80VFj11cYFnJRrivSFcI=,WQ8R3PWWEL9zSqVT/nUqY/9sLXgIlWtthvoTtZmH0GQ=,QjPPXjklNW+lGeeANzwD0wgp4fifhsHQBCXDB6pDKqV9gaiEfXkVDi+B5jVNFF0u,RUC,计算机科学与技术,M,20,R,GT3,T,2,1,engineer,manager
QqKJTaxSvZDIMUQTdSFehB7/tMAONdulWrRFxuLWC6s=,wiFRfD/WSD5zjNfUYrR7vQp2Xcl3/AzzQk55qhbLres=,HSAE57lRvDECgEKunhZqUXF4hypU7xMl8/4GZhRcOPQd00YK4wIuQs1UI3hRplTN,RUC,人工智能,M,22,U,LE3,A,1,4,self_employed,businessman
uxee754tpMX8r9ID3Qw51iDO7GoYkH/ZqVw4XN7wkeY=,b9OYrgq/PMDL4j4E24klePO5/tRBrcf4awb+hlYAj4g=,kcowdIvHZ6uWPEC7yLueS8G8sYGbSbizj2/wh5v45ZcPedk8Ee/Jo76+DUxdFk5a,RUC,大数据治理,M,22,U,LE3,A,1,1,accountant,engineer
GL255wiKRT5JmpJI0M4wkXwaxrSjlee+fqt210O/lGg=,7gZqMacUmraZQsT1aVmMbDyD6q82I5SyhUHxkuOWU2o=,ZpwRSbJZCosksaL0EUWBt5BmL5PNtcQYODfsnmBm7RWx9zSZCY5MeIyZR7Jn4t1j,RUC,人工智能,M,21,R,GT3,T,0,2,at_home,teacher
K+HR0mBrV6IqAbQQlqfwq19CXflfKgmip6Vp8OmZnpI=,VqV9k+8fI6H5UMYsGbF0h6NhXPXzI3gxM5dea4WqrXI=,Vyc/ttzcJn2pS2kbI2JcYdywKF7f31NhnEx+sdUDnH2UDIgy0ocM6E9leJIeGbmY,RUC,应用数学,M,19,R,GT3,A,3,1,self_employed,engineer
NTpdzk6/YDOA9brNIGsKtP3eCVeS20OOImh0llYDuSI=,sx0i/CE/Kh6a8FphzjPP/E7mYUpJdjgM6KPghf5I7Es=,oTabWvJFfyndf83kG2/rPxsDs/+KTMsZQBj0h+FoITceLjfo2alT7XIQNejeX9zy,RUC,大数据治理,F,20,R,GT3,T,4,2,engineer,accountant
we14tzO0QiTyiKeAahQbVUNaj8YoklgybAO0v66CPqI=,kT1RtqYwMd3OrAjUM1uhQQTQg5OFIi7FXL8fw317iZM=,haXuGblOqcTB2S1kHkHF2OjFdrxhXIUEzIfYns0XR1kqUDc0E/gO36+DFUjp0aKf,RUC,应用数学,M,20,R,GT3,T,1,2,civil_servant,lawyer
AO80MRWigcHz+ld3rksWdYfprnhncwwNek9UCEbD/v0=,oPacOUpJWJJVT/vBNuAnxosr7SoG7ydY3Da6y0yvu9g=,m7tZtqEtT++9eDfqHQqFPQUxY14NXJhCfDqW9YMOf8yP7BTSp7j48hwQOxze3c8d,RUC,人工智能,M,20,U,LE3,T,3,4,teacher,businessman
MZfe2Xcv8JkHzHEowo+2bW0bMRIInE3Z+327+DpWArY=,qLEi5wklU5/jfB8x/2klGhdmYyhgp/3DJb03r6hCYYE=,xhRXKLzjZA9vSfGnVLV2USvdhBa+ds+GGx317IIegq0TmyAgqdjpYI4xSsffCusK,RUC,应用数学,M,22,R,GT3,T,4,3,worker,civil_servant
YDIHSDKZo+KGmnmtP0/4zuE0mxdQNSvaaVyL/maAFxw=,G/CRPnCEV2Z1ik2I6wovuEmkHYx2Vxn4csQlOmVj/s4=,evq2PBtcnb6wwPHcyQdUoZCnzRYQrZDbIz85oUvwzWRacI42ewBRvhWZWl4x9SGa,RUC,应用数学,M,22,R,LE3,T,4,1,lawyer,lawyer
9VdjLfPDWTHYIm2aMviOEedhqTumdjmpCCHlgWJsS6g=,r/DZEM5UzSCn7MfEs6F9EZqxHmPsvQxhrBatTT3lzOU=,d3Pjez0XDyzFYGig9O26b4dUzZ5SDFN9XmYAHsCQGNeTRwGcl7Qmsyy6FaiPJ3QX,RUC,计算机科学与技术,M,19,U,LE3,T,1,2,businessman,manager
eGadxyYCCUvBA0kY0N8NivLKS0SI8ucnNiywxf/Aq+I=,9X3XPYznhppC/+NGbbPQTpFbvjcVjX2Pt8L1m6+asGM=,ypN4PbaJbHzEuQ/2kiNL3HS29vfC/q7evqdP0sziST/fWT/WnuDHuhw05vtXf9nC,RUC,应用数学,F,21,R,LE3,A,0,2,teacher,teacher
yYobQuh3FHXj6fPg21mkZ8pMqnkFv+UZTipjLQoLToM=,wTcF2PJI7BDa3/XK9CauaQpJRdoDQ2JRbqUktgbbVu0=,wwnYwzP/GzqUUs+1qDIftN5HdOJMjVvI6qjQ7XBgbaXsn6N4POotKUfgXnQBxJh0,RUC,人工智能,M,19,R,GT3,T,0,4,lawyer,at_home
ixnTxvN9yH520piYFjAQtHsNq1ijua+udt2mpFHCNsk=,BJ2qivJmk8xHwYJXIWeMqbX5ClZOjnMwqtFz9M09WyY=,42S2yAWuYcaNsvUk0H+Gw37Unsvt1WnsgFajTa2FNy9PFycwyf9+iiJTjaXXxBJo,RUC,人工智能,F,20,R,LE3,T,3,1,engineer,businessman
N56KZC4V7NxsuV7llweKZ9Z70//01GRfVeAONsLhNNw=,7iZ9aLRgV3VU2r5OoKxh4+p/zNXhZ0OaeHc493h/q/Y=,c9AJDKI71Xqn1CAlhCApd/GKoTJQdCccD0Wk1vanbSd1rEHKAyIPFRv/k8xFhUq9,RUC,大数据治理,M,21,R,LE3,T,0,3,at_home,teacher
GAoMQzix0amTMsj/m56nDegObxR9MEGsZK0IBfY7i0s=,G0Oa2eWuEoISAXeAS79CmyB22xkzmrphLGSXfXJBwCc=,AcI5OQW27/8eSwsvnZHwuc4qUtjOI9GAQkXPA0O3sRb2R7YlLQn01E2bRbOupmIZ,RUC,大数据治理,M,22,U,LE3,T,3,4,doctor,worker
6QlP8KEoD1Byhf93yjj6xwQR1V1P7V4NAmnb5lQ62pw=,rsfA6hWCQS9jdVQ1zARVxNtlkdietwMlchBTXgBA7uk=,BTMrGxc93ITnMPjFsDU5xjQsMb69xRdOqDZsFUY80HErIFKVJ5nJ6iROhuPMt7eX,RUC,人工智能,F,21,U,GT3,T,2,4,manager,doctor
SZ+bW0pQkd+MxIYZf7EyXYuIkhHDRaLXQWPgWNlujMQ=,YAnNgT46oAV26KO3osCYWKuN6GXWIBJsTCScxxo952c=,kePLfxfdvHc/pE8SkwYFVCFNBCpmbGc+ibwoD2+2WJZxIDn87DZ40CxJfjTvMn+s,RUC,计算机科学与技术,M,19,U,LE3,T,4,0,engineer,doctor
gjj7iVzpc0ZzwYObE+OX6z3R4gydw0zHEPXZLCB72sU=,VvH8+F+NeNq4fZS2WbbgCPQAsMyxi9wDc5tzw/B3sP8=,m7/scIPEwEdCpTeK3DCMR2rqd2TEY/ChrboxPGWJkg5WN6u+zZRwlPVfjVhrnR45,RUC,应用数学,F,20,R,GT3,T,0,2,worker,self_employed
kYfbtLeUbJXxO4UTOrNuMG0Fd2o9zILAisdWwBHZkkE=,BPHVbIckvbAUCQjR4We0i4xxiNieN4dD+OM2uemwwg4=,KVs3HhVACsoNj19tvrUnkX9u4V3ybDNbIzFFth23c9n06N8qX1NmR2194Fz0PUh+,RUC,应用数学,F,19,U,LE3,T,0,3,accountant,civil_servant
soOa/zYzfVpRfrPGHdSIJ3OcYVA/ZcQ0GLFaWi2C1+w=,Iw9eVIW13SBWK/UTLSR4n8n0bC4at9WCPIVB+aOBQBA=,Zymr9V90ydMLJYE1rSwG/fBv7ur98Qly7LFK0GFJLUwfdpLUryqVR1pwnZO3HzKU,RUC,应用数学,F,19,R,GT3,A,1,2,manager,civil_servant
u0cc1bBHQDIqDlFDrYulTlzvv8Cnl6/8IPC9aBNGdrE=,y4W0wkP164rbX8d16UyVnFSuGtfbqEobWOGBS0wskXg=,FhZP3i58gEhqWPwOV9lRoHKJjGLtxEsDSTBRENjrRyMEiLkNMj9P3zjOS0x0+6PL,RUC,应用数学,F,19,R,GT3,A,0,2,doctor,civil_servant
y5p/m/en1fFs4A02ZUJocOEzrpXodCtoO/l8RB+MHAA=,gg6kKld2oR6Qf1QKf2fXXi4/oicIT9qG1DleFPdYOHs=,hVL9zRXMrHCMBPjMggISAjkxfV6J2rdhqSqInr3YbmhyToGAWIENr1nBgUNZT+hV,RUC,计算机科学与技术,F,22,R,LE3,T,0,1,at_home,businessman
uH8UsONXruf8EXGfH333zHI6/HxybpNWuH39chLVl2M=,yHWpBZc1SitwZ3K9tOO5G9zi5bfPk3MZK703gKH+gxM=,VQ7SyNa+OU4eayi58adqbAR4IaAcVYZHysNT53AXEHICpMj3GfZviUzbKCnYvSDk,RUC,计算机科学与技术,M,20,R,LE3,T,3,2,doctor,accountant
VB948eljcMi5MGHr43vjFRbns8+M6T3jZQrR10bdyWY=,h50LzeDjT0ZvLYMfrtDxbdFKgVodY/0j5xfW1kbDwTI=,9LSb4uPm1/ziKK7TnCTQOB7ZtjA/h0k91eW/CeYDsrvUREzggVqPy7auDd3W168D,RUC,计算机科学与技术,M,20,R,LE3,A,0,3,teacher,doctor
aG/hIQZ+8pS8oKbn/L7OXd9479Ffn0PWanyovH0GZFA=,1sUv8nI9r5P4RC8pGLCK5O0ykPt6IChwDYxcsYK2/w8=,6GDlnDFO1S7EhgkQIWjXoVVWMOFqKDtRY4c9en9iM8OzGASs1W7qyrBzmLLmD9Ul,RUC,大数据治理,F,20,U,GT3,T,3,2,doctor,engineer
QqKdKgm0ubXRDrC3IrVsonxqckqdFiIL4N1P0afYO9Q=,SMQIrYQTWoNcKhsbuvaf0bRjBNTobrTeTI7OMoVcJdg=,cWJcY2NM1zTNdIzzlRS29aqXpx8VXRnG0gMFTJ8NK2zfgaDtMpuAoR7nnIxxrn2x,RUC,计算机科学与技术,M,20,R,LE3,A,3,3,engineer,lawyer
YYyc6btJzP8VaXRnJGpor/wt4ylvUaJpw/vRVRk9ytM=,spQg/tB9Ga6WHjXYVA5NW8Dpn61BYm/j7a93jkjsawM=,hBeA//VUk1t9XpTgIcJddKlM/CRfmUzS8Pyit9IuFGWHaZEFUr/M9Q9pQR4c350Q,RUC,人工智能,F,19,U,LE3,T,1,4,lawyer,at_home
5awaBXyz5im50dOxNs46UJKdOC1bmh2G4HqLg7itEuA=,l85b1H6TCHS3cRFukVUaikkOTLrdSAOPt58JovcXpTk=,J2jwpekiXhRl2Pz6pR/MJIzbUfm5J7IgDUQcYBNS6Y9VahKEkRfestNtb2wXn3+c,RUC,应用数学,M,22,U,GT3,A,0,4,doctor,accountant
PSh31lYeCBgGYYYX3peZJ6zRj6LfiwNGVE8YaUtPTXk=,OEJPwn9d6o0h+s+eGwF4w0q8SxWdvPt8hi48jxfyMKo=,7xpgJXbMESJ8QemXmXeJJuj6P0u0KCTXeWuEpb75CszfdpwXS3KQB7cgTgJe5JF5,RUC,大数据治理,M,21,U,LE3,A,1,2,self_employed,self_employed
gk8ZfXYCXUItgSfw7bTgCX2eHFbg7BLhpET/8S/XXjE=,GSRdOLQJoZWOVbLMl9idZFSP3jt2QIgQagx3OAUnzFs=,JitPyXgOlc0E8bJVsUhPybtRNzc2+0Tyxqss7OwXsC9y18MLcmeaPM/j7+q1oGbs,RUC,应用数学,M,19,U,LE3,A,4,1,engineer,teacher
XL8/9qkNcLe9C3V6AEmcIFpvGU9uxmkt/bGNj7N7oDY=,91+XJpw+rMxkrBrMuK3Xy09tUAhPKbl/uIK2rZlvCo0=,lca35Yjsa13EVDPpOxZPgkO2x1nzsxTtMQhDuOBQ2c83p5U8wMemb4Yptarwt5Qp,RUC,大数据治理,F,19,R,GT3,T,3,3,doctor,doctor
00f6S/gQD8nvJuergGHwFeREgGbHDCDkR2OFGRyMcjc=,rRrqX2wmm1EGvgNvPYLAJMb53FXw0U1ekgA0igxmcus=,FzWCCDcBfXbgYHHgfYktBQbsg1QxvnS4TSmUdYsgumG6G64cW4jdxGes0BMFBlxr,RUC,计算机科学与技术,F,19,R,GT3,T,1,3,doctor,self_employed
t33iv6+6adtnXC8gAjBjdo+p7oNrBMR4KF0oVeYTimw=,bj/TIsCPFWrggW+pU0akVd7d5ttt5f4p7b1ewdOZwb0=,d5Y6uLsAoIV2CookscZMW1SFIU3U06RrCdzUDf3YEJ9bt6rfEApa13Zi6ubIZtKv,RUC,应用数学,M,22,R,LE3,T,4,3,worker,teacher
tb5VTURSaMmCPaB2uGeaCjuy0vKpACUdHhFvPLXHJ/E=,OeTfcHI/m2EZpYxEcVaGADBBGI6FZ6TNYzeGv3ldIRI=,Vegcvxxygszdl1+GH8v0Az/ofq8pw2THgD2rcmxDiMrolmKPl7xkL0djoahHMexV,RUC,计算机科学与技术,F,22,R,LE3,A,1,0,civil_servant,manager
Y5oFHPlCTXV2oGVkIBlzJf0uhhevZaOo5Z/oPJ1ao/4=,MLdQh9H8Fbr1+YssDLQ0GanzOQ8c7F8wVGjky/jnKQs=,DXJJFsMJUBWTepGiX068j5aHLEdO/dGLBcDIDYztWHAJfGtldXtSLPlZhrO0G6t4,RUC,应用数学,F,22,R,LE3,A,1,0,teacher,civil_servant
9+WUe6YAVZSJbSJtQluMxIBKZ2Wty7Kar4ez9XcWFnY=,ZAfmq7eI12fz/81kalzT0K3NzSITamsUgzIOrwlqtYQ=,gcbg5OPgp90P3FaChIqW3xISHV5fjBZTXA7uxR6X1RBgNmLkve3Q/E95afQxfRON,RUC,大数据治理,F,21,U,GT3,A,2,3,accountant,engineer
2vCCm5+Qf9m5Ua6uIsI3p8Qg77m+rHr9kx2pVDdkK6k=,0IFS2QmLOV3VMiLWtDAwOcKlMAGLd8+BfRNPIu5W1oc=,NUpRe2VgLZqXGq/hzFdpBumLO7LBPppewtK904OMO2ys9QIAQ7/fwlOF0rx5BMsO,RUC,大数据治理,F,19,U,GT3,T,3,1,lawyer,manager
5jZbI69orxuIKa1m9hfVr9SfGoRWeF6tPbpIOPq+gWI=,dLC0ky35CBoUlosmLas5BL8pR/fN+WsC3PrHMvKVUuo=,m+9zSb388BTTDPhMIeEp4nbqJFkgTbCWE5aWhBPQ9UtVd7xtdvC9j9L1SK7kYDV/,RUC,计算机科学与技术,F,20,U,GT3,T,4,4,doctor,manager
r1JD9xJksOeDeYE1aWLDpoI3Gx7TSWPE562qmeQPjbA=,sn2rbzMXvJV6ihfrfT1wmfk/2HiYLy2i2IBaxj+BD3w=,hMOZJsM8Aj4uLpd5/jLG6nD7qGAK+cB815CHdp5vd6JrRS8SCiLulwERm9Sdw4Ve,RUC,人工智能,M,19,R,GT3,T,2,4,civil_servant,at_home
1SKYfK8DfRo32ZgkI8AMxmRTtYRVe1A4L3iPvRKM4ys=,5W8GFVJ+E7bPiN+tLYfI+wzI3yuZ8bAwuar+rSHxnQg=,eYA9ITW9HRvfByOaSPcghS5+7ZchVPv0DpOlocJ9ZkKWJLYmppcRAdN78krnCT1W,RUC,计算机科学与技术,M,21,R,LE3,T,0,4,at_home,accountant
0UtSNttfR5L+y44Pgk5rIkPVGBaT8+ZIYyVhfPBPV8o=,Eb26Zjy4fyi8uG5IVWnTMKIWLGNLSztLP7wiMECpA4E=,LAMeQMbQxv1Awix5JBZdSi8o0VuBpsOINVRAvAaXAiYhcUCEtQxt6VrdRyUK28j/,RUC,人工智能,M,19,R,GT3,T,3,3,at_home,civil_servant
Nfizj2wS7YKG8k8x8edYuAX963GLFUmUEALEG5irw10=,dwlby8hNXRXGQebEbB0ztidr7RRoDXgWTpUbkNGpqnA=,UJQKtwHWO7QWuoiEyimvQGWjZB3wCCAcYvSKuwmx87qwPgNfXOfdjt7xF7Ox9sAd,RUC,应用数学,F,20,R,GT3,T,2,0,accountant,engineer
tL73cy9F7UNhnvi50nzOMtpoDbWbQCFQnPBOiFA2jr4=,XHCj/COPsi+D0HMbkM3+GenAE7SXUKpXY3MMPBkyYfs=,6VLUiEs8Dx7ZCTK0pcLaYmGUyN7EyFzWNGpvD1wOPW9B3cNGKwEPtNc5bD8emNMj,RUC,计算机科学与技术,M,20,R,LE3,T,2,3,lawyer,teacher
Ju3I/B2uZrxUA0uT7yz50jF7ACIjxe3iRYHQ2HtMpk0=,NL3Wd2s+yAjR98DkuYmtA0Jt5OhgOb8Tw1+3GDwuWHQ=,FmttoEx5J1QQAswy5+iAlHEFoWlWL1lw4awFMG/tsMJz90fGSm9qLxTASEa3b5HZ,RUC,计算机科学与技术,M,19,U,GT3,T,1,4,self_employed,civil_servant
UUt0BARIBgaQMBCzDwmp1Y89ap7Er7jHQJD3TmDg9Tw=,rRshzIxZIlpic1v6aamdRVSp8RP0NiZ93AON5OtuwFk=,TMerL+7tSM3ScZCcjJWUgHxnoIGOCqUNZtP+mUukclXHjHs3VqZPMaT0hI6cPfvZ,RUC,人工智能,M,19,U,GT3,A,2,0,doctor,manager
ZHdZgMLoUP0O5Z1yUdyt3AaCqcWzFJ/DYFE08nAQUCg=,9X8AYvI6CVViZS+plIgmXQ/KGLTY8EOxjqLxEdbi2LY=,LJVY41Yj/u7X42n5nuqO0AqGgrot6xGYzIVGIqar039mJXzkVBkqavFwKbA48K3Z,RUC,人工智能,M,20,R,LE3,A,3,3,self_employed,manager
joeHnL9ROCIL2SohqBvhyZorHn1jXBzoxOWIZ43SixM=,WltkpGsq/NBIlOjONgBtkvmvK8eSRSHZgceBAYioOtc=,5DOjXbpYSrzrF458uMS/IoU+x0dcHV6S+v5XO16+xEPUzOodSdWvKDRrgNH4eOV+,RUC,人工智能,F,21,R,LE3,T,4,0,at_home,teacher
aMoOg82niIemLnT7PK1eI1IFjThHLild82LFWTfXqk4=,ZElpZMYDYoMbIuu2dsRfPp5R2vWewxSLishkzR0OWlM=,cfXe8v20HYQ6FedGIsKkEnxUIYCbTy/OiZbnmkyjeJoPwWO10xPHZce7Kw/h/Fyr,RUC,应用数学,M,22,U,LE3,A,4,2,worker,at_home
8mt4PxwU4kdvRIhxloBsn7hIQY+FTpRU0zfFnAP2N1I=,KgaYyvv2AsBH1dFA8aL6FYW3su1Ul+wC91ibIP7+8XA=,xoDjtm0c0wMQFkz3F+g7FigworxZMS0YbUyTnohanSqQbgTmo7xghceNjFGtICdf,RUC,人工智能,F,21,R,LE3,T,4,0,engineer,civil_servant
jjLvfcGfQ0oaj+EcjTAPbxnrzLNhn8uuPNdaGSYp0GU=,AqNA35QPyPOlr55vRwUARssS92BNJ31PzMVpR+lntRQ=,dJ55pJszohUTflPGwzu7Y9GwsfJH0P0Yy4R90eSDkcLHg+mK4fiX9MNb2fAx2hUJ,RUC,计算机科学与技术,F,20,R,GT3,A,2,1,worker,at_home
xg7z5VXB+JY7ehI+DNb7mre1Hwv/80A7Cdz1RUbBcHc=,sj3XFj+2Eomn8w55FYbxtLErJtxqHwGWiRjUzQDGB9s=,WtX/YHofhfYmIISwzDKrWZ6+9st4uveDBLfenz2BYVh/vbuJOfq67YQ6b9c25Bbv,RUC,应用数学,F,19,R,LE3,A,4,4,manager,manager
7dg2GLIeUAILzTNvzrft/MJ1xmpjioj2tstHFfC1N3M=,73d1izbM/LhYI1sE8oxlU7gH7BMIB0ygb7pulau8cR8=,MVZWpB4fb68tNl/T8ocCsHBWisLHmgvg4u04I7/kh6PnKTp96pi+AgmaU0Abje0c,RUC,计算机科学与技术,M,19,U,LE3,T,4,0,self_employed,accountant
