姓名,学号,证件号,学校,性别,年龄,居住地,家庭规模,父母婚姻状况,母亲受教育水平,父亲受教育水平,母亲工作,父亲工作
gm9eZoO8mfQ4MnDqJtT8RZM2MVqYIjBSiYmgSnnPUWE=,dGUI23UPmWbltsp2GXjEKacoEyqavlsGEvI+OZe2uXA=,QLMSxtjWbDlnfd2W6rkRXp4EOR75oPFvFfZ8WiZuwTg=,GP,F,18,U,GT3,T,4,4,teacher,other
qbpney28Vdj3KLj6gdnyyU1Os2RGj5xR+7Z1p5cEVDM=,O7FIIkxbM229F0m9vwXmJ/VwqKzwvRntsfoUEzuofHc=,8oR1TZQnWaeY2T03xXMPpvqHP7LizZs74PLcw0DLHL8=,GP,F,18,U,GT3,T,3,4,other,other
WjcZRhJt2QhbPIFXWWHHYFtenFC/df8RFuHAaheM4DY=,PwUacOOhFg3eaRXyf54fzXGUgyO930u1ZbOcisj1ySE=,uz7/TgVK94DGfynkYa54a96pHd047FMgLFBDrn/Uw9o=,GP,F,17,U,GT3,T,4,4,health,health
77elrmVu5jDrLXljaMgdIIIHmVV7MqnMGFlpaJUAlUI=,8kqsDgmRrVSxqkd7xUSplyFgzXU2gicCcPOB+zf2n0A=,ZjR3b2BtV9dCEl8HKrTvLu1vw0bpf91KEzDFWi1mdaA=,GP,F,17,U,GT3,A,4,3,services,services
rr4hFGKVclRNigCcWFhZIHAkO7VzynjHzFsqKiQgOBY=,22M3xWH20PSPT0A755w8Qwexwt2tT966oNkEMPB6UT4=,/MBCrc7fGwn0VA4Y6Li8KPWH57P9etRIg3wV2+pdPB0=,GP,F,17,U,LE3,A,3,3,services,other
934iLUeVhAS/sDip6Ur0c9gR+P3M1Fl9+fnwoFDdMxM=,bKiJjmSThiv/JqYkQ6Dnl78WF1P+JvGp7LjjR2WvvDg=,gZfrGOESik4gRR5ub+14eQX0xABU6fQbIxJGBCrBIMA=,GP,F,17,U,LE3,T,2,1,other,other
uC7pvRbTnFp1URozLI6zh7Ssb2t4zWA+bsHd6UTYQoI=,oxqTV50JsFiyKZcmvBfekArbM2CXiwBwbgfzrXkJ7b8=,6lTYqHwVqj6GEzREbN/QjHJGtGgGj3deT24oN1x0A8o=,GP,M,18,U,LE3,T,4,4,other,other
KenG/HE6Yte7z2VKPAkMp8ARBlspidAcl9MVfSOz1qs=,VQNwzrRff2I7dwNEL6dZedjhpLEdzMNlTn5cRV9BiCc=,qYepdnWOQQQU08fk4BBvEvLMox8FYg8jnVHUp+pSI+0=,GP,F,19,U,GT3,T,1,1,other,other
Ou02eS8KdbmNx8Kafyxf8mL/RLEnLmedmy9v4QaZSXg=,cGNO/X+WNnQrmrRtvbiCLU1B/VfWv+i6gAahrZgxc7E=,ehgBzY1e1IQBe3izw+yqWDfXiwJXJlD/Ho9iGyWKoWQ=,GP,F,19,U,LE3,A,1,1,other,other
bCKXvmv/UJgZSuT+UrTagGXk//B2vmI24tFOxbIyhJM=,bk8zSNfR0yHZ0rMRcyKEQKFTfIINRqi6tHegL/1KAyE=,JYJQyrO2be1tCy0+S4h8DcCcJSYXUz1NNZEcnUCFWss=,GP,F,18,U,GT3,T,2,2,other,other
rPpAa7SPoA+H24bdfOYVhoU4TJKEArlU8koZneNEOHk=,rzhKNIB1GFSlhedqsCkXtRtWqb72y7u5voP+dhUE4+0=,7BSrcixqBUXV+9dEJ2vv8mADFPkEo78JuzRjKlzpsQM=,GP,F,17,U,GT3,T,2,2,other,other
mBl33/dbpLUnduqwxilDpXsaRZkMCdGC8jy9BZYA9aY=,x/I0BrP+s7uc/koP9miU7T49kQXpnMxpaJoHCAXBYyM=,H3L1kvCE0vRQ2ZUTV/po+jNn4Wva/OghFAIgxEbPeWs=,GP,F,17,R,LE3,T,2,2,services,services
MM7Q1HcLri1YLePymrytk1zG1fiAfKZJHCaekjW7leE=,NTxWZlTTGc29cGXxqwKVj3VcuR3Vzm9LIUTFxWN5Ajk=,Gl6FS00TP3pYUbWNwqKb6H+QVDX/P6ZHCl0spQoXctE=,GP,F,17,U,GT3,T,3,1,services,services
cG8PybrHcwLSduSrM+FL4IxOATGAKOzL9OrOhdAiZiM=,DXB/BwHMeQm12TvnCFmfMXR/icKBlsiRfSVSv6alocA=,cEwP6yjTJ9ArgNeH8a00VL4rDlvMM8s/jUfzN8WSfzg=,GP,F,17,U,LE3,T,0,2,at_home,at_home
IwwGh5RDxFe8/LybSDGRYY/JqRP16oKJ8HsGD8aGoYY=,cA74FG5CuX0pW+vvlibHtE9PPBRcN0ZZ8uBAbIP4d5A=,ciOswbih0fgXyNnN+6iGUk2nbAxAj/CkFd0JFql+2gE=,GP,F,18,U,GT3,T,1,1,other,other
QQhKZn3mN4xJp/BMqaQqUMD3fnp5sABUknaqZZdCD5s=,lmRrDhxlVop5S6Yo8ysccveSfeKiSOEY/8LzURDzNg0=,xFNo1fNmBp9xGpa3F2xHsKKVNJEn94iZU2xM/kE2j7Q=,GP,M,18,U,GT3,T,4,4,other,other
xS87t5k2f/r+keKfU5TGwoRnOjYsHFBhfQ/Wd9v8Kq8=,fnCReRyeNyPbET1pdJ+fWUDmd90sK4rMoYcNgcHBpPM=,AjVMqA8pq5pq9FC0pHkBTqNUDRjb0MEiaT+gh+tknII=,GP,M,17,U,GT3,T,3,3,other,services
Rw5Ou/Y1Tg+BOZQxmVngPQOrOWJ4wIFRJQNj94ig29s=,BP+ncNwd3ywYUvxEgYwZNffjo2YJR6GLaOGZonpAbRw=,JAOAtpcHxLXFcSRTl8KrFQpJK0a9yGgVsbA9svItBdo=,GP,M,17,R,GT3,T,2,2,services,other
2QFraqv9Rx44xT7mkmB5bxah1mT8EiPZx1I1b7orCZU=,jXALYf+JE3GGMaMrN6N1c/oqZQkj/lUlLzO5s0VX9Z8=,YDOF69AvYpum6x2wZ7AQ7mslkwLsHa9JSwzdO02zXPI=,GP,F,17,U,GT3,T,4,4,teacher,services
uvwNZG6sm3PeXyf3VTJ4Lrbks6Q9KewtRfg0KErQ+RA=,MzpjMMGA5KZns66kgGVz/6DszyMDe+JBTTvVsizZtTA=,sM7FBsfBv1wE9JbR9050dgmSQIc/3eRtiJFe8pkNCFs=,GP,F,17,U,GT3,T,4,4,teacher,teacher
GOi9evFbVoT0axxYCjS3RSM0wV8QWKk1MVMzz4zBVYk=,2zgYFV7jlUDtzAivlc+RBqwcv9fozbQGdckx7oGJRFc=,a7D1N5GQIj8tdK4ENwLlKQYvrTP0dcisfbXA0elpXJA=,GP,F,17,U,GT3,T,3,3,at_home,other
wg8L9WvHAatvVeEvViQYen0XHaRnwwjLz9QYAMMxNcs=,rzxZh3y77iaWR+PoB82vouXv8NvJN0l14AmLLexQ89Y=,nrb5hCUjVcCwl+bQvTlw1CU/ltJznUsWGy5ZrD5oNZ4=,GP,M,18,U,LE3,T,2,2,other,other
UrgvmPrcps2k2ezGZRlbc9VYrUB3k8E25ZChyHrxLys=,Z1fB3yW9q6ftpbFgX9FIMlhs9nkIlx5vOEYNwQJsOW8=,ccVeg8odGizaM3V0YxdtlbIVNRuFpls8l5OZ0W3il20=,GP,M,19,R,GT3,T,3,2,at_home,services
cdVtMi1BqTFFigBMpxGWBvDeahXVsNlM7EsrToFQWUk=,ZWKlg162gc7hbgTP3Z3Qc3d9DXhw8IKjKMmvAvlNxi4=,vu/gsOU1o+T12+BVraMSoCDP5g1ieIs88XDB/G9NWsM=,GP,F,18,U,GT3,T,2,2,at_home,other
BtcTCQk9EyJWv+GlOWcAUtGhOfmYtx/89KVAU769eFU=,YXVkn6S0fpxxWvGVZip6cZGd8mnJe+nw97vVugiG1cw=,izw1lqOYGtj2QW57y5DpEJ0pJHJwN12GJtKBSlVDZjU=,GP,F,17,R,GT3,T,2,4,at_home,other
oFeqDTpryji3RNEmjY7HNnISiqRrXQQVmwNjGB9G29k=,erm/00kfBR87wNbnd2hSBP9tESwhgW7v+zJhlnOVAcU=,rv/TVGYTtdKjHIxJA9enHJSo50t/VzLO3LpjNptkoJE=,GP,M,18,U,GT3,T,2,2,other,other
W1rmpq6YdiW9sJBLX/2Ol2o914WEpNHbDApVfhUsC0Q=,JWy5+BDsmslb1OPRTSNwZCTh3qBuxTMd/d4CoqmvLDg=,IJiiAinoGqc0YTnlo5izO0BoB9ebVZSaz0khZ95WoZk=,GP,F,18,U,GT3,T,3,3,services,services
hhC4advU3ySctG0Vifl7B661ZK+iG5+tXDJix5cbL/Q=,8IQG5NzihXejlW/OmHNU2hjjOC5R/KRB2/CfrvWT+vU=,XnS6vWu0fTD236xEp3ElhmwxCyjuRNH+kacU6llWuO0=,GP,F,18,U,LE3,T,2,2,other,other
rPGgjx5BkpPHSuvmM0YIwLz3Y840qwKT34avSqJWXJI=,V8NFFbUFHUEOkijrIFSFfJhau4yhH7YLsViyypCMlfk=,SQlFbWKp1ARQjm9fxQnWJkweN416Pa/c90tBjaM3dHA=,GP,F,18,R,GT3,T,2,2,at_home,other
PSE2PjLjuuznp0001mgO74jmf3Itc/PAUL1n/pGgcEY=,zxLjS6w7u7LPVjVHC5Da68Mx35twxT+QKcrfKWHE6HI=,r+y2lkCzlfOmH0skvbOlw0MR+fROrv9OlvZ9bjFvpDY=,GP,F,17,U,GT3,T,3,4,services,other
mbGLqLzB4Q6QVlSvzrP3s6+Iy+UBQHSxvf6jU0dEzi0=,OyA/mL+WZCcxs2eYatBXuCw/w9wY6lfkEZAediI0dgE=,zGjmrA1Qh6Q3aw9LgLoC+uaeNXWagakUA7FESzyPjew=,GP,F,17,U,GT3,T,3,2,other,other
l+W4xfTgxcfhbn7iTZR76ZeVOMlL552X0JL1GCRRmWw=,a2V87sm5t8RqL8Kmx6z5CS9/yqHCt0Jk/teDrT/vAX0=,s3CRA9Gb17uhogdHZVELX1f4xGaedlz/XTstlVtgt/g=,GP,F,18,U,LE3,T,3,3,services,services
jh21tiO5b2Q6Mgxugy+HUBk2Tc98LKSxbOiRKOVX1TM=,IrJZOb4Wu6YCk71sZlob4V0Qc3mdoDiSqSAQRMz0BYs=,G13OUkw4ybAx8RPCEvlR4N7XivsnYOncreoLSZfjlBQ=,GP,F,17,R,GT3,A,3,2,other,other
EPCXKO5Y0LwpXmUADrPXOdhLm46p+iPRLKQezBUk254=,ak4l2MQ+HejQKfJ8Rzs7T1pjHnk4Lb4XrxK6kSyKz08=,VdR7v6eyG56lmPl0jsIgDkJxNS5AuP9C/VhRaBSJYoU=,GP,M,18,U,GT3,T,4,4,teacher,services
0RsxbTC35BvJ1B5Ck320C+pgHm4c3k4egfV65TlmtDo=,I+EifYwEacP7oce3DUDNjIAUnwHc3D67RbWpTS0BPcY=,LGJVaLxtM4JqTq2q6A1URvv0ZuAJgtbrL4BkQ6Ofcvo=,GP,M,18,U,LE3,T,3,4,services,other
vUvHyWbFs0YKk37EcziQFZcq3DNXHJwf6RvxR0MjKug=,p0Ja7jqWfVV43WsgMR+IeSHOg0EuuhvoAib0Os0yotk=,WtxETAjkjOuZ/CZtqOUmspx72nd+6PZhZpiURizwpKo=,GP,F,17,U,GT3,A,2,2,at_home,at_home
3QAv7rqbBOWJ2CIfHcCL5fPg/FWyfrCVBMSuHwW/Fco=,ORFUiKdGAxhf3NHhS4StVl0EhobaGqfWK3RY38WXikc=,jPmTryZH4DPk0pgAqVv+QAtzjxMvcQiPcMN/14DfY2Y=,GP,F,18,U,GT3,T,2,3,at_home,other
1bRPWGbcJOnkOXy8SKT8sW+E6Lg6L+Am5Ns4et6mokY=,Ck+Ip6jr/EWaoswwaOiq8Ac+6brclISMFNlOc7GCu7Y=,J/26cgWmL3WAAkkTgpmWWf6JGNDrUrL+LHk6r+gLais=,GP,F,18,U,GT3,T,3,2,other,services
07MDL+mJI2KBukQixdeN5KHnqzlrFVXpdfYDJbrAxKA=,PlDPuZvofZTNblwcM+xFyBNYKo0Yp2WLaXs8U6wOl58=,G5cViR2jkj/jx0zSmKNc011okpbywQ/0XcEcb3ZdgNw=,GP,M,18,R,GT3,T,4,3,teacher,services
ZoBBNnSINvUJ9iSUemqyX6Ndfj+TNM2ogvryPvzNlL0=,3MqX6n74UIp+471xjZd29t/wEOVvkz0LCgT5zGJfKQ0=,/Lb7dJJooNSHI8+o+WXZf6SjfvEmwFD6y1HhjC62dnk=,GP,M,18,U,GT3,T,4,3,teacher,other
yvsXJc/iDGxSMTxOenUvTeAyRufkEBXMFrUU/iHebC0=,cGnKgmwwox590BL2aeD05QMLp6bEYN1FpoMmvubWZ3M=,ZXEygAudwbfaY/AeX3XCQFQAu7TmfLfKqOG89G257c0=,GP,F,17,U,GT3,T,4,3,health,other
nxYlX9Gx2G48f3r+KKPP71WgdJmTa7NOVGuA+NdQXos=,abf1HDrSipehIA7mM+pjRV2utax0Fb5GsU8REUq+3U8=,A6/MTSb0tBZc+etihCbPJ7+UbQhqQQfKiQdShsimEKQ=,GP,F,17,U,GT3,T,2,1,services,other
hEV6NbNNJh1v/lNRIyyfR00n0Xey/LvZE+xqToZgx/0=,Ip9rRVSpicZ80gPZNkQbSRJw8Dj2jAa9NH97WCMkaQY=,ZcbvQYwZVcuhIxdjgbjHY+d0wcx8kwl3C5pqwaYYV0U=,GP,F,17,U,GT3,T,2,1,services,other
UaXV8wdoWhOPwpJ1i30Ivcq8NL/SnOafFw/lLjn1+7k=,BtY1aXUK8mKDDJ5yICGEeTc5sR7cusE90o9XQVeqdbM=,EGc39P73YOpphjP5aa3HejZy29OJ/db2fLtojuH0oDM=,GP,F,19,U,LE3,A,2,3,at_home,other
k3kqrkz3ApRrKHEJGPExJCr6xP2b6oIy3MY2OZXmb6M=,3mhTrJKI1vpEY/lu/5WZwat45/JUPwIOd2h96J3pALw=,mxW5OSfoygth7q51ylUfxNgpGUJguJ/nz880derjdS8=,GP,F,17,U,GT3,T,3,1,other,at_home
kuzni+8q4zpJfUNJrlKdWRcv2jTicFGxHvB8RHpjEQg=,sBE1s0TLVic00GkbHE9V/bvwqIPKgZ6joIuiXYZOPQs=,sIGeU0WcTl9xt4VKK1l0j/FyhJ/38QLqv9vN7zBO1Mg=,GP,F,21,U,LE3,T,4,4,other,other
cX/TXeG2Dt6aIMNraP3MPF46Xg84iHfqarccQj7R4jg=,tKK1yr578LpypC2ZSON7QkTzduSYG/+DPmyK1pL45+M=,kihSnyg6w4f3szXF0HmWHeMrF+Z/x9d+jiI4deH+0mc=,GP,M,18,U,LE3,T,2,2,services,services
cez3h3f6GwIxzU+qp+eqiugFbWENS2JBI1IsQfQemJQ=,j+d+20x/460b2ybkRZUs/KVHELLaKvMDU6UeFReMLfQ=,TM/XTs46L/VfTz9AiVnE6e6RP5SdH8vK+0Oo7X1OGs8=,GP,M,18,U,LE3,A,3,4,other,other
m7UL+FZFy+vKf89h50GR5taVIupQd7VGMT+Zu+qMLyY=,1NG3NvYUnGCy1slX5mDnt1EPp2WoAFxK4wiPZT07kvU=,ioeOT0jRw/T7qtsH6fW1U6Kni9Qjf0ls5YiaxOc5NyM=,GP,F,17,U,GT3,T,2,2,services,services
rM6wosyfWnxOF75UivZ9tdZbWatMKo20mHEal8ycnJU=,EYP5ozxkIlOKO5K2JCIISLC6jQQiRK6zMBOJ1QwdapY=,9z3Arvnvh4r0fgo/u923OQAH1jb/NOpwbdOPZqyo3Rk=,GP,M,17,U,LE3,A,4,4,health,other
6Te1Gphud9d0DKCWDIBdibXhocNoYh6sDWqMgdhsca0=,dz7j8IhRPgjMpwOPjxP8dEP3y/8PEnoTeXLQ4fzpN6M=,kZF2y2h4saRMBvQOwHy19CJnTRg7yuHGQcXeLZIjNJ8=,GP,F,18,U,LE3,T,4,2,teacher,other
PBZrUzdhtRZpNddlTxqKhKNiWW4mHxSZ5lXj7zlJ2m0=,rs4xXQPXZth9QwDA4/rXULAM/7Ek43Y/yo2LkeyS8PM=,vSXG4UZg1lUm+XH8h7h3ixCDfOmjRNcIpbDJih4bFvY=,GP,M,21,R,LE3,T,1,1,at_home,other
Rl0L+Zb/6CPT7TeOvO0mrxXcx8mix4yTGkv+RA8CKHw=,Pxp7qMyg/1/gbr9/6jyqUIBUfkmShZf63MgxzqXxCyk=,tSc1rrA+m9Qg/msyXD4tdgHL9EcU6rtqFOYPu+WmNMI=,GP,F,20,R,GT3,T,1,1,other,other
JKTA7l25Gs6w/LOLpTFSnZzzL4NFWoKxZRW8SldPrgA=,jYtEQLvVJOEst49ZP1vsyxWvBlN0H1GPm8GWQyiaQVM=,bVxEJ6ie3dRKswH14jtsrV6kioIXwoz5+epxy3oanzE=,GP,F,19,U,GT3,T,4,4,teacher,other
bRUwRi1k3U6je937DNjUCC56A/O2INU3RZU6+N4t3Mw=,qOMO3wuV2iSN3+8cB2kr9lHmVt2gku5N06loVUb//Ig=,w+4mJzOJ6Mh/4k6l7W1XEqFp9Yd4oGUKACbVsMJO/ME=,GP,M,17,U,LE3,A,3,2,other,other
TV08GaAQpVoNXQlCIxLpqKBYxLn/4ptcxPEJzo1g9sE=,o0shRuVEt12IAc9mVCnXpL6pg03o/GiyH0Tta/alOK4=,nVDDVx1n5CWwrf0mCDea3GoJux4tu4pgcyCcCaHzw4k=,GP,F,18,U,GT3,T,3,2,at_home,other
Wee39s9KRvV1Rj5zELXS9NvREemdif+b/UMjqEMjPy8=,6LMHV9AMnsyxeeNp/UmNEh3ruprGx/e9mzTgYIPCM4o=,OmFALpC3aMHvNdeWsweegZD1AW+mjYwJKN4/Dnlnh+A=,GP,M,18,R,GT3,T,2,3,other,services
YxH/P68OiGReBudSTC+7q9h+x+f/WgwWrKsIhil6uas=,B54AjPbNqiNGSGitAVaqY2ALTp+UYLnRq+YvuiUWiIY=,CfD1v9cohHc8poKYrS/vX75Eqidcu9z6b22lwMu6IKc=,GP,M,19,U,GT3,T,2,1,other,other
1fqE0NhqAZ85F/b4mbJ18bdgriEHxM7xmNWTGuCzei8=,40DakdcgQbb3Lfip0h0rcXy0ULvuuPCq8Df4OZouVxE=,fSlWMS0BSeTNDNWwODWqwYzcyZ6gx+82/sQFIbV6qNk=,GP,F,18,U,LE3,A,2,2,services,other
hZuV4hQ8PszxIzB0VfN17SxTnzW75csQiHw0cxdO0TI=,pvYoGxyTBRaxnO/rTp9vD/LvOXLzxIm0J3SZnlv0w4s=,EywPXjZ160by9px/dUCAjCIQRQrPdrITbNc9ltM7a78=,GP,F,20,U,GT3,T,1,0,other,other
KtSS+MhLutTF0T6a8hpv3X/RfXAxjzkvOg5BCreDV6Q=,kt8j+kurFaJO/3ISNNbjNU6DFm5FocBSW8FXi8Vkb7k=,zmy24eesQla9ovFWDqxBsulvT3/7z9q7U8lEKViSZvk=,GP,F,18,U,GT3,T,3,2,services,other
odtY93rH6JFoNZGUrrPjV4m7uTWVvf7krMRwC28LuUc=,PhQRyKyuSBDZRiSgL5sKvhOxATsoNttcrr4orlK+zok=,5r+xYuaLaSHLwmZ0MTK+A58mkSyO9GlOEFWQHMPfhM4=,MS,F,16,U,GT3,T,1,3,at_home,other
DmLAMSFiLoSSRa8c0B+WjsDLoZuuYjWzSY0beBhA8tg=,hQxr0ZFUZl9xbd9n+WumbKrEaGYgw96uCZMe74Ln0mw=,M6g1DStmTw10ZGI68Fyxftpib4n8EQCswWQzJN7t2FE=,MS,F,16,R,GT3,T,2,2,other,other
4RuTrLXtc3yQaZQHJBfCpjx5l65VARpSXondK04+Nu0=,vElcMgJna9NdM4AeYQIZfTJj4wbIjWElTXSpk+YJ/DA=,F5jE4ntAsLqxco8qGA4aSpO0jfTBTjf8X3nCO9IjlN8=,MS,F,15,R,GT3,T,1,1,at_home,services
pnVgqmlYtoC2Rahn5josgs4smUUQKt1IZ4X2nysUNOw=,2PRMnWeqzUzNxfmcdFHiYU6TTNvRdeNR8uyJXEoF22w=,zH6M5/NoYSBYP49l5qncACaMzE3Vo1jZu/DvdWCNPNc=,MS,F,15,R,GT3,T,3,3,at_home,other
f5HzpGPwaMXl/XIL9yh3A0FQ1iJvrLGg+dAjmAjSMkY=,huZ//g45qfS3NvDqhiLULDAe6YkhEuI4CbE1g3YUPVY=,xasoXdgk5Lp7iyrUkHcAn88DtetXUmtlNAu7XL6KYsY=,MS,F,16,R,GT3,T,2,3,at_home,services
raVFrbZVznNim4EuNhlQBtI6+xMRZTUAZcOdOPrV5WY=,NCgrFaWGaJ64MBrle/zrK29x2mpK4vtttke58rJaggU=,aGCMkdA3K1CT2XUkPEJhBmEP92dmaoh5yiznDXlPYZg=,MS,F,15,R,LE3,T,2,1,at_home,other
Ynz0dIW+nP1C3v9LeqR9fEncS/2YCEOAxpljrnRqCzs=,Z4a5SnBI10ry8tLpAGz/FrVmakdJriTG/z49eEhEG80=,v1h3UWNByurTmJMjbm5Ff9/HxR/8BnktZx2Zvzv7xKU=,MS,M,16,R,LE3,A,4,4,at_home,other
8p/QGYjKC+ENMiVqmxXEwDyMsjwk6Ibnb4asbrJ6nik=,M36LRYlAcHavXcjEfHG4qX5ZRczMRiBvb4icAsRbkqU=,YMWqGAiJI3l8l6jcMz/1Jou2yK5oA3eBXRqgVjPDqE4=,MS,M,16,U,GT3,A,1,2,other,other
uFW30HFJ+Sn7H79vnXUe86opUQiSlF9JncEZZcI7g18=,qThKrJqhx0YRdmdXo3S+kR7Vc3mPFcPfRQOkF5yWqYo=,Yr2Sz3wM48c3LDNuUvXQ+TKy3c8WL4Q1gOm4Wwma9AE=,MS,F,17,R,GT3,T,3,2,at_home,other
V2dlUH1JO9yrz/MvUEEs0OIStCPvzUMZAWx1w1UQMEI=,d9kVgrIlzVAkrToZYfpB0E6gsW/3GB7poJhBPtHfLtw=,iqaATTtViM2najrfh7RWul7nodG/sUDh/VFmKaYqnCA=,MS,F,17,R,GT3,T,1,1,other,other
PoifcD+3Irv4bSCS+ooNrwaDvRwLtL7ArLOjfwJrMsk=,Rw95ViI6JI4Jlts5Bob6NPO2eI4Cf7CKEzV2tGgiDg0=,Mt0tAuCZ2wduywN3zfs7vtx3VlFX+Apo98Ba64ul9NA=,MS,F,15,R,GT3,T,4,4,teacher,other
7jD7WFXZAwB8IXDD6NhOVYkf/JOmH2Ixlaeie3rp60Y=,SWeo7VOv7LDwccAZxwI/qY81rzGAsLZSgzkaUjVDE/o=,A8wqYTr+tLBiI0xCazR0SwOweoSfCjyWluybbAnzELA=,MS,F,16,U,LE3,A,2,2,at_home,other
Qh2ZhXnzEBkUIMonlsc+aF4Qt6yXOeNaXnzTWyh2HZU=,mZwB+74hpMqhQqQVoewRjz0puymgQrmckTfUCz+1Mdc=,EjmESLmg1wYkQlsS7N0sjAq/qj1uCs6m0bbOaSpMGxY=,MS,F,15,R,LE3,T,1,1,at_home,services
rMOhLTKfhwQdzwjhyevUQPe+Eob8EfU23R5b45ye1cM=,HpRD2WFzPpsI8SejRIqu6z/bvDrWHAUfEOw/eXs93k0=,PVqBP58ZF/B4sOKmMNTmBkCDDLlPwrZcgVSnNRUJFc4=,MS,F,15,R,LE3,T,1,1,other,services
JPx3qp4eHK4jMuzx2eGX7GmxfhHr8dhBPZrEnLNpVJ0=,FMncaMAlMrg0StbF7utDzTAyg8w81fknhfDNj0ILqdQ=,lDoTgKRVkuvAPQkOT9K4LinW/STRqcMVVHBn3P+VS4o=,MS,F,16,R,GT3,T,0,2,other,other
N+57q0YX3jKiFZTa8IbwG55/9JvbRsyVP3MdokT4h/E=,nMqoPlcjstX/cpdJ1BLDUZjYKTlYQvP+g3ded+lr3gM=,ToUqf8sNYCBPQwaQJenUyDQ6GEzIweMlCeulhxqYQ7Q=,MS,F,17,R,GT3,T,2,3,other,other
FQP5nLox+1Jfjd1XKQRGpA1t/IyUsjLplfSUHNHdvh0=,tekP9H8AHYSY0Rncf7JdnKzfj9okbkmVeVhmjyNpysU=,AeLl6gGQvLrncx5/whk3ZgMgHoh/q8LxTNBUGOas3qw=,MS,F,15,R,GT3,T,3,3,other,services
Ub6BUcMVwGh/lR8EH/YbJiQ+TjPAAMFKZewFfxIpZVk=,y/quCam554pEJKjZaNzoBxBqFmpCEs4VBJ9JHkECecM=,EAatHrW69F8xJr0TobEP7QG40NM0UpiGU+eHmiFu548=,MS,M,16,U,GT3,T,1,1,at_home,services
tNONrpLNJ0r4whjD/fp3vsx4XXOBprWdmOQUZzdEbBI=,RPYkmslvbhM5J7Apyh31iOx8mYjpTnzwdxgoo5zXCvQ=,75KH5mBLo+zP/JwbhX/e12TiAxU9+PORql5J4y7JueA=,MS,M,17,U,GT3,T,1,1,other,other
kXhhaVock0FTRiC48/+IC1qxnxxtf2r0/tthngzVJ0E=,CvQ3Bkfo9HaiD99XQx1jQoCYahxEM/R7EFXf6UEwypM=,Pia/z149QoZ2pvBoCEGxBGsn/wEit6WcAhzMOuteIGY=,MS,M,15,R,LE3,T,4,1,health,services
Z9579qrByUPYwVtLSfvv/g+T1aLMuJnAaXGsYiDdk8s=,pR/0XkgTpjeqbqI19UGzFHhS5rkhR3nSBxZ8P/6CmGo=,6MFqK2Bx688x/ru5yVramLtL7qih8tvNM+o5tG1HK0o=,MS,M,15,R,LE3,T,4,1,health,services
HW/TwgNZo/GGmy1ouNzpSOVRhyuxLOl7WEb68tYF2KA=,O5AVdV/hOwgagAbCJ3X+Yhs+L+x4nnKSV6He6IQGX+8=,JK3F28MzF9d0KDtSOQFUZK5aVImgtvLkIkD589SJnBI=,MS,M,16,R,GT3,T,3,4,other,health
ZMCrnduUSnHRz7EDBobwmQJoNplaaj0B9qC0fxSmGJI=,03As6FPySHvhPdMmtUDh3odHLh5Q7msjUCcpaDeuGqw=,ST4+r0nXXkNSjtRQSXYwToNmm4eqUmaQvBynKJa1RCA=,MS,M,15,R,GT3,T,1,1,other,other
gtlwbZI0++5xAiPdkzvNFeKLG/Yx2SIFDZpF/ARm5Ok=,1VMypngzZ7NDufe2ZSR554sekxYKOBqycqn/YN2/qBk=,NcCwXCfTtusR0g8RLM0LZB2dzx36xOyRWH5Pm89XjvQ=,MS,M,15,U,LE3,T,3,3,at_home,at_home
rdA6ysEH0CGQBiNl2fFeg7jYJuSHKWZyCPttubb/oFo=,MGQgBhNWZdhmOyAitNbW8u68VgcY3Nwx15X7IzN/s98=,mJ1zsHJlZTWwSTCyJKSkNJzHdUi5/e9/G8gwBQPBBes=,MS,M,17,R,GT3,T,2,1,other,other
CBJhEPgIhuQBSas9P/ZNC3NjGQSbdmDtPg6+yyeyVTE=,C1UycG1M9+9D71Hyzr4X0XSSnIdA3MSlYEi+1XC2xhM=,vdmK5A1a4CS5T47YLtMOvG/84WoSVSB/oyE1yydKSRk=,MS,F,16,R,GT3,T,4,4,teacher,teacher
GBmnTDi8F5bUyuj+1uqnV0SbAw1AFdt5V6l4LJETwxU=,qDd8ia2XED1zpWcogKzdaY/8Iz4mtGOs8TL2kPBQDF0=,+krRi/Bugd8cVo4DY2TwhghkOAHOAFA3P2n9Vr9Istg=,MS,F,15,R,GT3,T,1,2,other,services
s7kstvSx8D18mf+o5+CZ+PS8FNh/MyniGKZbTaF2CV8=,moz5LUcyUXZ92RzihShYtfWBWokJjYPLKeOjeW+AteY=,wXmrP8yQ2YcoRfJQBHKtoIoo2ZTm/cvse5Zgrz0uK6Y=,MS,F,16,R,GT3,T,2,3,other,services
40fVVSmMvgfqwgLWCAoUvEhUc1cwwy560K0q5Ti3oyM=,quRNOv4RAhoGQoTG2G7O2CL/KUxtRr3FxwcaRMBLWcU=,EuMv4UZFB0RRzEytVtcfPmgh/nRNsbJ94GIomOC8l98=,MS,M,16,R,GT3,T,1,2,other,other
8mj3ZS9dBNl7PzlElGBLJmN5sMKe3TNgEBDK1/UV/ng=,StZYB5j8CSd9YPD8jWcuqg31DK9xBEEVW26Rbb6EYd0=,LxJhSMsl2xC1vmxypQCBZClVFIQnXRVld/VYwyIa0L4=,MS,F,16,R,GT3,T,2,2,other,other
