姓名,学号,原因,往返时间,一周学习天数,课外活动,深造,有恋爱关系,家庭融洽程度,一周空闲时间,一周外出时间,工作日酒精摄入,周末酒精摄入,健康程度
8B4TVzTslmhcauq7f/2sk4jsQPLQ6KK/CwLpDGmuE9g=,i6hXdmczKXcNrl+O8kiMYJzYItDcfYTbIb8z/ad7jNg=,course,1,2,no,yes,yes,3,3,2,1,1,3
CmQSw5qhUw3gma1vJm6YC1T/DQ2BQadBaaO5u2TBcsM=,08R5fR4j2jywXmn7kF3/KsxJM7Zsg7vGEe99/ltPVZg=,course,2,1,yes,yes,no,2,4,4,3,5,5
GBQd63Qn6HkIvRSvkyJTS9NwVhyDzUsBomvzk6Z1sa8=,ZDcm45vrJQ5QM43/0ld16seg3WjrNdP1BpuFvwjln34=,course,1,2,yes,no,no,4,4,5,1,3,3
uPcvDWIIsQa11kUA7IroHGkGYam/MqYFxNxb0ahI+/o=,Ku2lPr+roQXTBHORm22kKnnBXb4MFMa22ku5oO6W9qM=,reputation,1,1,yes,no,yes,4,5,4,1,1,4
5N7gZw21zOsjrF3i21pDTjj39gWJHUAJ3too1+GYm3k=,LfMF16y2/1ciWvy5LC885pml+CaEX42KUe1gYmqVP8o=,home,1,1,yes,yes,yes,4,4,4,2,2,4
n8V4W/Nc9TI2BszP5O61h09VLFcN/iZ+mSZ1CJU4vEA=,rK2vf+MlPyzi1l+WmN0xTUm89xwebLqKELvNTuoHPi4=,course,2,4,yes,yes,no,5,4,5,3,4,5
h8dZgH5QoxUn0gsKfVzaMx4u8teflL2FAvVOU4GWmXg=,eLtnHsJHTX0M3solMr0B3/rL+/udS/mhURFPZsrqfcU=,course,1,2,yes,yes,no,5,3,3,1,1,1
NZEttoeUE2Qj5rmn4w1v598NIMp6Cmec8563IxSK7jY=,yKAQr8ZyxVn7u9O7hoj25+LoR2r6GEApUUUzBIiW3hE=,course,1,1,yes,yes,yes,4,2,5,1,2,5
2Yw+Hxv02Y8nqnNMQLQIDyOwyjtVeZWxASl1CyooLi4=,ESW0yWGdJqHqtBtftxKx4aVMalnOrcSQEzP51CYOeo8=,course,1,1,yes,no,yes,5,3,5,5,5,1
45mQe9f3y2nJfi0ich82ysdi8JkF07kIBsKdeeB3wyA=,iDLQW47t6GZ5pGQcW41Fl/Gfroqn7mt6lIPQBMKFHGU=,course,1,1,yes,yes,no,4,2,5,1,5,5
GyFgraxFi2KVI/AP7MqiEuB12i5TRBmpjWGRJ6KjQdg=,qyELda97BzOxJ3l2tTHLL2vdKWGNj6hU8ZTWSsv1UOI=,other,3,4,no,yes,no,1,3,5,3,5,3
hDcRSjhC+DWHiJM2B1mcH77hQ7qmi4/F9Q0DD1d0Vlo=,5DAdZFMJD8J8Dq3QDSiTllOMc0q+IHfjZW813VqKx8Y=,course,1,4,yes,yes,no,2,2,1,1,1,5
IjWYxlZK1eduCGrfxRfOsYgvSn1fAtolhH5h7z8a+ow=,z6b4LkgsqzgvCGdXaq+teBAVm2APi8udbW70fsMDcic=,home,1,3,no,yes,yes,5,4,5,1,1,1
4S0bR8qkTLZNBhU2EhhTB5jqsUi3Hid53Xxy2duUq4Q=,zdBSWe6i9Svcs5pjHbblaZHwlR91GqhDgLG2w0EURLs=,reputation,2,1,yes,yes,yes,4,4,5,1,2,5
vrD1azUHEToHRswnaDhyOmvpF+wJTp/rea6wE+K38RU=,TLhCcVX9nUcTwy4DsBtT20ep5jLR8mGxdHO5fxTS7O8=,other,2,2,yes,yes,yes,3,3,4,2,4,3
jlfeajh4CsSb9MDdeHjrF7toJWEGrIAsxG849yhQEgo=,GrTfISyeiVk2ke26T9+2wzpFFnuyzlKZHjdK5BODXkc=,course,1,3,no,yes,yes,4,3,3,1,1,3
o1Ai+TD5HgEOo51+vC7aLqBY6H/ZGAPX7hYsvVmtS8E=,PX8Bou5k/64bW8WrIlur/pYS48+k3SAFqlEVjjulQxQ=,course,3,1,no,yes,no,4,4,5,1,2,5
wCeoHzlmOUZz5wbzoBxL1JfkTBJySPhUtjhMPx513eA=,N8eLc2jaXAdumxMiY/DV2wzUbaSgnXgqtXORZKFrLMo=,course,3,2,no,yes,no,5,3,2,1,1,1
ozI4klaX9GFZdmAzcTAGg6rSoKWpDx0FFzLlRCss2Qo=,Fp6NlNbqF14F6fExWUpAWhdQ1MgbDn8mWGHB/KMfmgc=,reputation,2,2,yes,yes,no,5,3,2,1,1,1
xOoP+TmU/ryuXwGZKpcKqXwhbUK7Cb+8b9HZy51yDs4=,OCelUabICT+bFCEbY8+SVTO4Hv1QTf1uuAa0vR0nCO8=,other,2,2,no,yes,yes,4,4,5,1,1,4
eRTAileEEFpr+OYOv22SY+WsZr62JrP21GXJLBzZAh0=,v7Ku0438xUxtNJJ6/cTFJAp0OZ5W1bl+Ym+ijUU9YmA=,other,1,2,no,yes,yes,4,3,2,1,1,5
yzsHnwtQAhnYSqz3KRSKhJriZpLnr9YklcZQe49DT0I=,mmmQs0aaTs1nID5vBIlVxAvi6TgxoZ4RzgpRcl2jy9Q=,course,1,1,yes,yes,no,3,1,3,1,3,1
6QrA221SNZ7JvRiiWvkxt+0XoBoeIca2Z++Re8X3/TM=,gJPiMGfHwvS/FfENh6HJCJYWMz5z5/YIXNYZnY6RRBI=,course,1,1,no,yes,no,3,1,3,1,4,3
PXBmO/7oWlTMGvC/M7lrZxn0mkkC2M5ikB64sezLdcE=,lyXdpIl3CaXujs3lE/6c1QtniTh9+NBfg5whxIFHJlE=,reputation,2,2,no,yes,no,2,3,5,1,4,3
7CspDn36GmPqEDKNKNxZ5uJzf9RILOVFBDKz17loPmc=,jmYjJl9M23gU4/L8qwaxv4annfokiR1RQs2FJsVqSfM=,reputation,1,2,yes,yes,yes,4,3,3,2,3,2
HsTfCWWZqsCIyROqN+VJhNQRJ1BKNUWD8fKhoA3FrrY=,NCdvpUl/f7v3B3w5mQ270lxBYVodp4MxziieSi9eEts=,reputation,2,1,yes,yes,no,5,4,5,1,4,2
uZ7vPR7tBU4Qz1QcTVvdc6Vg0FpwGa6l0hNgTApZpTs=,aW8IoSlLccAWwNP6RbuTzyz4rIZpj6g6mw/pzViRy00=,reputation,1,2,no,yes,no,2,3,2,1,3,1
+HgEVw9+paEjcmxDutmZhZDMkw2AZOPL8l7kJ3C0fkg=,I/VVf3oXiQMSfaVIwBbDp4p15yGUOgW8jqBIQ4YrqlA=,reputation,2,2,yes,yes,no,5,2,1,1,1,2
Xqiy9iwMAlEPQy9Ci1wGj+aZEzM/jdENPId1MqesqPQ=,5hJhga7EBBpOVinjZG4bK/GdXugdxx4hbShBwydxAX8=,other,3,2,no,yes,no,4,3,2,1,3,5
b79AesS22RpadHs7FwHXjufRTHyga4A7DRksSTQKwqc=,GQfI77KrFtxs1L7S2feWqJsqGFhFKyeBPY6D+nMTSHU=,other,2,2,yes,yes,no,3,3,3,1,1,2
lBqQMTOq93F+edXPY4YviymP75ODQUoM6o0CSeWVB0A=,4Hoixb+VtR8aHbz9r7Cg/jjGx/pceptJmTOsydzOwaA=,course,1,2,no,yes,yes,4,3,4,1,2,3
YCkyJOVYLZJL2pxZSUDQALVzE4ezzzrTWk2SRGeLxUk=,jdUL4Dq2LLS570P/YuS31xN3PRhBYI8JIBMqGVtUxZc=,home,1,4,yes,no,yes,5,5,5,5,5,5
1pf1j+oRX2wAGk/35xoZq0MEEckox35vgBVMIN3VuPs=,nSV4uv/4yyffb2SxApb084Q0TqXLFFIAq4rRfHXMJ/M=,other,3,2,no,yes,no,4,2,1,1,1,2
aIWPZ/pctHjeDlRTe37pWhLqsm3uLdOcklCMY14Bxlw=,VgFS1baWVfrEZi66gsp+xMS2atxbgqdXZCxsqkCtXXQ=,home,1,3,no,yes,no,4,4,3,1,2,5
DRy6QR9klC6lWaPjs8gsz/FG5piVParGmiB8sK2bd0w=,ea6ZSaUzsLirhmXDyYQRxPpXaT67fiWoj872Rg1Tk28=,other,1,1,no,yes,yes,4,2,3,1,2,5
KfwI/bZDWsGfMNbOJGWNlhpBp5eHmITaO89M6QE1LG4=,uwdRcfc3wayL8tTVRS8/ndHreSk25wt+0VfrsgnPOI4=,other,4,3,no,yes,no,5,1,3,2,2,3
jXpsGIPUE0tExSZSp2YGJFDxxOKcI5Xs5Ny9rluxNyA=,htlqEp7IY2EETRl4qqmB3kzdbdS8xwIunB2XIIbEOFc=,other,1,1,no,yes,no,5,1,3,1,2,5
Zo7bitBHnW6bC1Fq+32FICQs68jZ04lcRWr6iZqOAIA=,LIht6LSX7efIE9IJly1gOvRF3W/sJW2CZzFk2t6Eg1I=,other,2,1,no,yes,no,5,1,3,1,2,5
9LB2RGFyLnCH0570s8pjF0h3UP2gfU9+fX4/DNHjEKE=,ZG9iArANdaWnpNQVSJ+Cw9182E5cRdV26htvuBJhB3I=,home,1,1,yes,yes,no,4,1,4,5,5,3
horpOXTZwF+2zBOvbEVYaIzkaJWGOJQnD9yh66+cYrc=,Tlmgr6kJPadJFT6y70KKq3KponjsegKsbNxuYZk/rsw=,other,3,2,no,yes,yes,5,1,3,3,3,1
gO4nJ7ygkV+/X3IDgYnjLkgZLeUqr5wbJi7Je8UyW3c=,hBNJy8jAqZBZAVOuFq4gsD6rMMP+oFmfFOZ3GYpgcnM=,other,2,2,no,yes,yes,4,2,2,1,4,5
ByeH6hjUUTTVwVPVsWjPEF80rjKu+Ceo/XbPCnHqieY=,Pa5ycLaSLZMxigdoORpGUPo0kmYQT3nw4cRgeodD9vA=,other,1,2,no,yes,yes,3,2,2,1,1,3
OwMXJjXSewMjFIM2FNB96PUGUMGpS2mzBunlYYVE2qE=,9c3oq3mlQdaBF0eFhtDo2Q75tydNcijMZdL8cWhCXw0=,other,1,1,no,yes,no,4,1,2,2,5,5
mSjDAAHEDWaasd+WKfpAgYcWLsrnK9BI4nDNuhY07Dk=,iONeF6xpfsu7bcFoz91RsXCNtY3AGN35rxDRfZcpMOs=,course,3,2,yes,yes,no,5,5,5,1,3,5
gZLO4kU3NHgL1B6ohWHs088PEjTK0jh7PLPDF/2+f20=,JURf24eebXWQGxfRB5zt4THaBv3iykW7EEbSw300EcU=,reputation,3,4,yes,yes,no,5,4,5,2,3,5
MeC85l75v+lXiox8z1XdOyVD/BqzDY1KEdWBC6K/EbE=,n50qR0yPPHS2gQv8dXdMgsWw0kOZoLmm5xCnhOgc5rw=,course,1,1,yes,yes,no,4,3,3,1,2,5
uRtztBgJufOr0kSkiZSo1GYvfIkGPM05Fas60bnTn4I=,6JdSWaXMEzv+n4cx6Y9A2PpMNSkFZqgRXP0NIMdMQJs=,course,1,3,no,yes,yes,4,3,3,2,2,5
IPN/PjiY9sMU8zOcRkwg6yLOulIJo/aMwOGMQ6YcMgQ=,2tOq6NPQ1Eu8gNjFtEKPxbDq4manw0Th0m6mXvnImrg=,home,2,2,yes,yes,no,1,2,4,2,2,1
0gQvgxmTxI0KRl5SeNGRFcOHyB8Ko26IpP8bls2WUIs=,eRVqBI/hnJrm2g6KZMIQPTR+l16RjZ3kM49b6D+X6YE=,home,2,1,no,yes,yes,4,3,3,2,2,1
osv/l/zDfOgXAHBqHIy8YAnvNa1NBIdQ1A/EPJFdEgo=,uFNXJaPuhWW3x4ZJn40F4HuZjbv2U0VTU3PfyzZrkzU=,other,2,2,no,yes,no,5,1,3,1,1,5
d0gpz0XN1KV+eKYD1m10HuHGgiOwjXz/KPI/89S86xw=,Z412l6QYv7D6Mz5ImVeMw7CASrDXLZDke24/uTF/FJE=,course,2,3,no,yes,yes,5,3,5,1,4,5
FnyClv7fZovGhXvxxv1zbbmanq2qcAbvIx6oaeryfVw=,n3o/hi1ZKv+RPVlpd06QsK1KibuRyuVbziCV3iuzvu0=,course,3,1,yes,yes,yes,3,3,3,1,3,5
dCI8eT51cItO6qUj/D+0zH9zrO8stjVy36/tfl9n7Js=,W4464UEcGPBRkjq/C6VK7HhDIsSkRwPprnCNIsI1ALc=,course,2,1,yes,yes,yes,5,1,2,3,3,5
opLltf8kqDdl+gFodI1Tc14XolhXjrE3PxnQ8ja7/8U=,l5KTPamWcY/7VI4L6pauG9wia237b4/3y/3dMzGand0=,other,1,2,yes,yes,yes,5,4,4,3,4,5
IaE58iAt/UCulPJSSxxEivgSspKoe/c+pSbfWtkBHGY=,dCOcoVOI11rhuYXxxn/xqKiUGWsV1NPOAaDzUP60PLk=,course,1,2,no,yes,no,5,2,5,1,1,5
dY9/fRwpvNkn7SwkOMMcOO3ZsLjHG9ufdXmHtQV+uNI=,3rSj/mc2oJFVXYYAPRSpxtCVIRugfV+54KcL27m0YXU=,other,1,1,no,yes,no,4,1,2,2,1,2
Fah64t8TYnjzK/som0pqZob1OnKhAVYqCuokTGR6WkQ=,g0CpRF9lYK1LMI4WVfhb5xyVXwwqR05gRQ4m+49OKZc=,other,1,2,yes,yes,yes,4,5,5,1,2,3
cCbZSNmEla+ryDeBz6p4UXT1IeytRiCwEW+D8iR1s7s=,vAD06O4U+Il8rZALC7yfayc5+ftr977AI0lWAtT1rQg=,course,2,2,no,yes,no,4,3,3,2,3,5
rQUH9M8p1MW9s6vxDEYc9VoNu2mkLT1Gpvi5iPwbkLc=,UJL5pdNOAJ7NH51NGGi+M5ZLjvnvetsX0fqtKRaN0OQ=,course,2,2,no,yes,yes,4,1,2,2,2,5
37/rWeCzo0Syiht4hmEO7tH647gvigPMeuM6/9s5714=,yUESy7z9qIW0GkbF1BV6GVmVueMiZQ4XesWjXqEHRSI=,other,2,2,no,yes,no,4,1,2,2,2,1
WFd2PUAMM0rWXsDhUVw8GPr8Y85Z4Wg6UatWqXwwgF0=,ZTYJOj+DRSwpLHSMH8lEpTmf2/a7vbWNti/qLCW495E=,other,1,2,yes,no,no,4,4,3,3,4,4
IkNXJLIWAR8KGlnTwITIjjJ0BLU+p8x5Vaj8dadb94s=,28HRORr+DXYbOU2SR5bNxS12iKAS2BrjGtAjy5LAsMQ=,home,1,1,no,yes,yes,4,1,2,1,1,5
YDRCyTGmmOHEn3U5IMvd5NQMCjoU5D+evt7Rk83kGT4=,QpVjMjfDoWzhiJRLfvNJqp+FRboSLSKm3E6YjuEK+ew=,course,2,1,yes,no,yes,3,5,5,2,2,4
40gSCP/ynexcZP9Wc+pT74DMGSLmiA+VCdwWyBC/Cf4=,+jPBoXBVY35BnPpZSXvh4pWhnwa7+n2J7B8MgGwHfJ4=,home,1,3,no,yes,yes,4,3,4,1,1,3
nOoPZnimDhjoUGnFFx1bKwDVAVHGhlN7Z8XPKge3m3s=,/Oj4MeIjQrlG61voYBCZI/HoGWFBn5VUVPKyTExFOc0=,course,1,1,no,yes,no,4,4,4,2,4,5
FeXdgGSfiJUEoxYTas/dOKdG7yaqhVMS/YMvnbpY83c=,rfudSfpNMBGbgR19lgK9dmizPjBPWRBD6TMJW2WK0RU=,course,2,2,yes,yes,yes,5,4,4,1,1,5
yLbS0rVBINQOaZ/yGSH1V2/hwmb9Ut45zxCVJYdlKns=,OcyZRbICDdoIK/n0IAWKnBxhC+bnwxHB0JLTqjz7Byc=,course,2,1,yes,no,yes,5,5,5,3,5,5
MznuyaH2rJhUN6LE3OF407L2vDcFRT0DlOKmiFs21jA=,30sBCFqIeSDbtgenwSqfMWCFDA5TL60Sg5RpxoIwq6w=,course,3,1,no,yes,no,4,3,2,1,1,4
DmbjK4jG0Jl/RzTR5xK8cHY2Pe09tK/dU8xiixofYUA=,VsMdHmt9D9z0f+hvngqlGGO74+GQEAyJxgffNx8ae7E=,course,2,1,yes,yes,yes,4,5,5,1,3,2
hIb4hAXnzdYkoVHKeOG2gwRoQC5loUCtOw0pEAqbvcc=,PF1tnjeYuWNM3wjJeGWeMt6Hxz14eOXi9QNLMHqlKko=,course,2,2,yes,yes,no,4,3,3,1,4,5
1/lxlyT8OWbgNMruc5hzjaToqBEBK1ZcpeYC+kCSicE=,S5ltuxi7H1W6IPCDjLDeGLVeb01wIlM4WU2PIwfcKg8=,course,1,2,yes,yes,yes,5,4,3,1,1,1
EM7lt3H385uvdr+6TmBa7eW0JIGHjJrr7LRlhQExT0s=,3auAzbZS78SgVyokmFSOq5lVDWo0Sad8fGXKYVeIN5Y=,course,1,1,yes,yes,yes,1,2,1,2,3,5
5PvBqIblabenovS/EuFubhrBfp1shemNn9yRek/9/b0=,VaBnb32n3Sz6oB+bAbHESwQSfg2glGbzKDF4jtnUMbo=,course,2,1,no,yes,no,4,5,5,2,3,5
P/4pfdWo+MVD15Dkzsx1oYR2B3c/5v6SM+FyiBuIXvM=,oSSaQl6e3Z/mIRtdYsPDoPLKtAOXwUwoU9o0PfFj7EQ=,course,2,1,yes,yes,no,4,5,5,2,4,5
ytqpeumXG+d6iDVDgbHI4+Rtj7YUo7E2CyOl0uZv8HQ=,WdwfD/S5mzXV4EBnLd261E4MSBy7lT2EhK3t2or7piE=,course,2,1,no,no,yes,5,3,3,2,3,5
CQYbny2NkVrgA6HrXJHeox49+ZJCxWHt3qnTaZgQFtE=,/9rx+psI/x/KMt7Tkwh6i8jPmTL4DWR/5FJBWV5uQNo=,course,1,1,no,no,no,2,3,1,2,2,5
g9qC4N8n9VgBxT56dUAFtWwy2p67+pODxXEQ/LSGKn8=,oCwr7q27PT9zDDDwxzd8cWcv4JQ0ADUYKXFHg9ja3+M=,course,2,1,yes,yes,no,3,2,1,1,1,3
xkTQewcBmU3DuzCD7kBbCBrAd/62jDpC7vYK1jX+j/A=,mxXpcybQ37E/eysMaT/ApgqfXKYYXyLtH7u8WmVABRY=,course,1,2,yes,no,no,4,4,5,1,3,3
EYHjeRboX47jxzS8a57HJYMLySyhnrwu+wm1uq0NYII=,Mz9YnoJTzN6pACbSOoHMwS4MriZ0SELmdQ/3eltxwBM=,course,2,1,yes,yes,yes,5,4,3,2,4,4
NDsWnp5AtGfVcCkyBOq/5YeHjAOT6ISKv54ZJ8D6AZI=,AizChrX7tzMcUjXnBHiwlFkvdKZI7GfGnzq6oU2HNRA=,course,2,1,yes,no,yes,4,4,3,1,3,5
hEmA0nfINcYJiJhCcyyfGowluwQz9KjFYzrfBCLtlh8=,RCDg/OKucy+PSqrp5aAgPL2Sqghek/O/teRgKj6Gfvs=,course,2,2,yes,yes,yes,2,5,5,1,1,1
Nbmk6wb1mwm9bLVaEj3A9VvZK/eDFnqSFk+qHwj6m2k=,QEpRUUVZewiaxmtLUCl4posHq2KbejDwb+9mEN35MpA=,course,1,1,yes,yes,no,4,3,2,1,2,5
GLXAQ1iOw7GvAU+KDrbnYW+9D7ecPzGiwqgobUW2QN4=,sQmwTFhQuveuKE7O7wKKLAdj/91ymT6BmV4JeOkYdzY=,course,2,1,no,no,yes,4,4,3,2,4,4
bToCRXWupN6RGggsBEflrzkh2jjkwN/YtIPOV3DDEYY=,tRm12XLl6H1z3o5MHhTnr1+/d1O56ofWJqrMykBuJx4=,course,1,1,no,yes,no,5,4,4,3,4,2
Uc7LN3lIYCaWnsb61rWyVSVbiBotkx+z1gkWFF8NcPc=,hAfdcV2NALkYaM1eDNQ0pyWaUfV6KHroKDDG+6xmb8Y=,course,2,1,no,yes,no,2,5,5,5,5,5
A8dA4rrVwkdPlln9mmD+LLW4+4fDqSzm7FEgooge6yM=,mSEOx48ez4/rqUzxrY5sDvwOdnFde21HgwQpOoSmu/o=,home,3,2,no,yes,no,5,4,4,3,3,2
WP7fq7pNPFo6gyqQv3mzxXxMzFHKaYLow8H9cNf9v68=,a6/UP6Ox8WnVDKzLArYgYLAYm+cHgoupFgsv7FJL9m0=,course,2,2,no,yes,no,4,5,4,2,3,3
y/wKVYwvoFh+Ebgav1pfcY5zvX6xKDJzMcu8+s6jmKA=,GlclDRhseMLqBmH4czPWwYv4g6Ufm85W4Cfexx6nFIk=,course,1,1,no,no,yes,4,3,3,2,3,3
dxMpeugR//BFy6iwEG3y5zhbiHyJZwLjj6Kf225s2yY=,G64Pq50ynAmIfw/a5zSp7dnpc+NGTnTa2OXSOrNnTt4=,home,3,1,no,yes,no,4,4,4,3,3,5
RsDq+6V+D+CHlmkHeumaFzzozoDHseSvk2pIWczAfTM=,Ba2tAyc6XaBSHhkJiyHWkYqhjTvtDzNcWptMsneyrvo=,course,2,2,no,yes,no,4,3,3,1,1,5
M2wTVwEW2mZaGZ3oID8m5qt+4CMo0+gIJRkCd+WmbbI=,z0BOnZ3bnlLd5hLFyH8KBPv4cVXjhdGgE28Q6NnI6iA=,course,1,1,no,no,no,1,4,4,1,1,5
GKyarjK/EkOpJNUucsRMXnnUy+LZuu7+1Y2ZdKzGDIE=,T2bN8VjoN3L2XsiH51n3GcWxPWzsVDnauj3aZAd83j0=,other,2,1,no,no,yes,5,5,5,1,1,3
TxoFVNP8b7pFw6A0pw2ujXUELHqC22KcbvgcHtQF0x0=,oZc6DIYvm9fOMBYUIRUxpj61AXcUPO+SQePxXPyOg3U=,course,2,1,no,yes,no,4,4,3,1,1,5
2sP4FWxHzSWAveJLkXsa2ghfDQISiS7q6TpwtO9VBL4=,XB7JH0f/nDM7gJhObiYVe0c4phmCYx0gDPhWUABmO88=,course,2,3,no,no,no,4,2,3,2,2,3
/yolphtKxKMeHt5QowFGXXEeWfs2Q/YLWrm/+eJRpX8=,LnIl57HKXSFt3faN0B7g9hD14Xe7PSawjnCyaL4rUnk=,home,1,2,yes,yes,no,5,5,5,1,3,5
eBm3SihrUuY3Wrk5JYVg/B4JqEWtZhy2Gbj4qIXusPI=,T8rkVAacU56EoGRr1G4DC1CPFPEO7/jk3gBgG+/ZL8w=,course,1,2,yes,yes,no,2,3,3,1,2,4
/jpqYR1ZMfmJxIiVT8wjW+UbbTX9/hlpCjpWel8eePw=,wl6rU5JsGPjw71rsgBzkR8Za9MKYVwzGgPHX7Bow6AU=,course,1,1,no,yes,yes,3,2,2,1,1,5
K1Y3E6dKVgYCY/SJhsrlclHLy6I7WH6a+34hOUaQchA=,pquiB0k4MtwX1GW1mTn/E6fHFYMDtjuO8SqJjCO4984=,course,1,1,no,yes,no,5,5,1,1,1,3
jctLM2C7udMO2dh3sRTRT4ePsNY9N8h67OarQcoydKc=,1uxpzM3pJO6ouci6Pvrorh20NK7DxoSBPakoeD4zTnc=,course,3,2,yes,yes,yes,3,4,4,2,2,5
jtSZLbIa2gyDRELZPpSMgjvZC83ZWdtWaQy/RqQlFQQ=,oQrooFtStbZPWWGKHwoVLhsHHChGKO4WPx9K5BAelUI=,reputation,2,2,yes,yes,no,4,3,5,1,1,1
KyM4trUN/OBtNRQcSxJBShs3hJObKZpBsuC8goaTvpA=,H9RIqwNme9Ja+7/WPa0g1jtXEvsGgIaMQ0wXJ7SEwT4=,course,2,1,no,yes,no,4,4,3,1,1,4
8snE7jo5fxOyn1RhRBqALGL+wS89v7grryyZ2KvtoWw=,aUV1zOAtulR9xmT4SPXtmYC434+DCHHjatsyHHdgDX0=,reputation,2,2,no,yes,no,4,4,3,1,2,4
dI7PBWGjQxkIb6PI3vyWD9aP3C7k9UZ+0XB1BK5Fjbs=,EsYKaflz3Ti3XKosPWa/CXtok5k+Lk5S2OC5fSJHDE4=,reputation,2,2,yes,yes,no,4,3,5,1,2,1
ad7eAHLo4lk3fdVjEi0m6gpVloBW4UtahfT3oXdPIGQ=,84AKAPt1oiGwyiQgRqlvZ95kFgzKY8zRSg2GiU6ywKk=,reputation,1,1,yes,yes,no,5,4,5,1,1,5
n7/2Nx27Mey5HZzimJkWKpC3qfWkpcYrS3X5h3x9+Ms=,0sVqtqE814n5D9TpJSfEN4OQJKPdBZ2GssD7BBd/Jq4=,course,2,2,no,yes,no,4,3,3,1,2,4
fXVrL3EWO0xrVgeO+dUpR6Rx5MINjlVMKl9IQP5Dc3M=,NtA1B3IoNknwGczMiETuLt1X10mbRB9w4t8lhaMcSnc=,course,3,2,yes,yes,yes,4,3,3,1,1,4
abbZ34cIaoTvmB0uO7bdA6CpTyHsotRZlnzlMQ+hv0Y=,FpGiC1XxJsc8oe8zv5Mc/vgg8zRygudnjrPeSJ9IDtM=,home,2,1,no,yes,no,4,1,4,5,5,1
UNUquGrHZc3VdkN6Ph8lQXWmbnMlWeh8osnFJFIildc=,Yn0WrpKBTv5VH4vXRrFTARV4i9KXsFhJBfbxzM3LfRk=,other,3,1,yes,yes,yes,2,5,5,1,1,1
tKy3/5FEEGa1IZHW3Y/+r7i6iJ2rgBeVVdhqw1i2o20=,DAC4pwKh+nHc0DtPbHJ0mF3PCqhjU6vdYqKg2dzmoiI=,other,3,1,no,no,no,4,2,3,3,4,4
jCVeArEPBL0kY2P6XUrYP2vlRP/B0N4nceExGubbmCs=,iSifTDR4mbzK96TNIviIcZTp34am3SWFesYPyJ3h5CM=,course,2,2,no,yes,yes,1,3,1,1,1,2
kVRdUzZIpuVrfECHTb6xUueU6vstf25HMMB17fM+dOM=,EA2QvuLNlI+oyq1r6Df84Dxgu2c6qkuXhXfKUepZqqU=,course,2,3,no,yes,yes,5,4,5,1,4,3
FPSdPokoZaT157zHcLa6MA25N42dfDGA8qtyBGqUUQc=,2ZkH9gG438NId1SgXrPHQO9rTEVDWw4I0+nRJ1yNk9A=,reputation,1,2,yes,yes,yes,5,3,1,1,1,5
cCPo+2RNJuRWNaymP7EbjLia7fNleB5r9Il1XrroU58=,T8Z2PxKCLZxSSf+v4+tL+huGdm0Uh1qsUmabLFYWJsY=,course,3,2,no,no,no,4,4,2,1,2,2
WLirWASwnDJhmSjRBU5Tlj8GSI8x//sYfkv/lkndYXA=,cdFf1//CQIc2TVr864AJL4pskhPhMd4/BokkK3AcI1w=,other,2,1,no,no,no,5,5,5,2,3,2
ROqPCnVrpLbqMaYluAQm+dd+lZ33+5h3uY9qE1eQiL8=,aDcXzcD0aAnZsFE6X82F3inV/Hc6684CN4Kx2qxfU+Y=,course,2,4,no,yes,yes,4,2,3,3,1,5
pf2Sy50eQRSqE4jysaSrxLFrnd9ATFIsbOLFgqEwuQs=,8FDiPD+BzQ4wbhKKO788ClKNdg2BDoIgOHeW02usUwE=,reputation,2,2,yes,yes,yes,5,3,3,1,2,2
14WwUmWRzss6w8ay/ut8+SnVijWUwWBNuJ2ffIC8qPM=,DOElZUeZiVa29lpm4yJbVDpOcS6AWJvhQE9oZ1QVE1g=,course,1,2,no,yes,yes,5,2,3,1,2,3
73PpgLcpq4DNsYMwG8kqbgl3dOn5D+jYpD9398BMKp8=,Nh8VWuUV/AxFo43YGaTiYdbClm8wHJlhEn8oE5vAnmM=,course,2,2,no,no,no,4,1,1,1,1,4
oSjgXyqFzRoDwrT6S8tO8pYKUkLXFY8bGxemO7DdhAQ=,ENPt48Hvs38y4hKl043SPTFVFNz4RblxzIiqPqTrGFk=,course,2,2,yes,no,yes,3,5,4,1,4,1
4DF5QsuN1zo9LX1gwqD3AZF/TmwDuFtG20jsSdSby0k=,8sK0zh43bEwB7qhYgi4/HpkkZ21jW+fimuJoiGpVOSM=,home,2,3,no,yes,yes,4,2,1,1,1,4
nG7IGCpp3EQbu/G/rO1y+N19p86wIJ+tnY2R4ucWw9s=,mA9UkkK+puv46NIlZueameaeFcbeNwI3gV9gNNQKsM4=,home,2,2,yes,yes,yes,4,5,5,1,3,2
O/riiJiQl/TmzCZHoE1ke71PQXRdtK8EulyohGxxp8Y=,yG8EyN+s/Riu6qIf2XMHKgC4o5EEnfb1cmt+AZno3rM=,course,1,2,no,yes,yes,5,3,4,1,1,5
GMA/m4O98snN3Wyj/I4ZEGcHg/ZZ5m9VwWQrzlVLyUU=,0bJfPKdJiQlsMYUdYOirVy06wdnXXyc6TclJgMm/p9g=,other,2,2,yes,yes,no,4,3,3,1,2,5
7JMd5LACpGwOHL8wjOfZYO+U+SzyiMsPVD/7xruXFiM=,5VGT+Cc0Iy6GATx30oSOHianQ4eYYThGDpZuqSYylHk=,reputation,2,2,no,yes,yes,1,2,3,1,2,5
