姓名,学号,原因,往返时间,一周学习天数,课外活动,深造,有恋爱关系,家庭融洽程度,一周空闲时间,一周外出时间,工作日酒精摄入,周末酒精摄入,健康程度
P4oGnCn+VtEL+jPiZsm5daedPFyogvGzD9fLVobTRoA=,7Cdj0QVNdaCyR9IRFTOr4RUtCib4khrS+WYg1394aso=,reputation,8,4,no,no,yes,1,6,1,5,5,5
C26dNmL/YRMIiFgRbK/q0ZzjNr2gqeuHPuTuuq0Mx2s=,D5Wwy70J8tvvJRsUImJKvS8rOuySJZ2xv0i5fxXEdSY=,reputation,8,2,yes,no,no,5,5,3,5,5,5
4t7rH28nkIwIwxiQDKcoIRF39GIB2vUdQHWKJpZPQG8=,xPsCxBmv+FZe2cVXBVLaQPd9eaYr+GEGTAYu9sd7gLI=,home,8,7,no,no,no,5,6,2,5,3,2
8rfjdCBxEBCGFF5DnExGd3OC0bvKO5PwkoSDaupIWlI=,cvbga4GdvSQAbUIduTmB5SUjKQOPXvpT8yuGANrBkAE=,other,9,5,no,no,yes,4,7,2,2,1,5
0+eNlH3VuGA6Uw0No9ll9+BexmQER08rWc1pLm0yTYI=,W5oTySLuW6/vAP/aPjHoxkMmHAtMJcVh2ZPxAWdWHTU=,home,5,3,yes,no,no,2,2,7,1,3,1
jXez0848npHqwXi+MwHmixq7xzYyNCh7Ma7k0K/qEHM=,3/DortfWdU1CmowsCK2otjIRAybxjn2OQTPtt1k0+mc=,other,4,1,no,yes,yes,1,6,2,2,5,4
sCR83/9mRQkpPxKEae8fo/U4bXQUK9uofl/PhtMl+E8=,PdiK4DjN/GOFYcb+bSa+oefXJrnRMlAVn4e+b+/d4RA=,reputation,4,6,no,no,no,4,3,3,5,4,1
9qyJ338Vpk+PEzPKYfeI6LSEazCXrRGiCKUyex7Mx6A=,kv6P8A3nHyPySQnx+HjmDoJc6bjiMuW9RFXT9MwW4/o=,home,2,2,no,no,yes,1,5,3,3,3,4
rOTID357D8rw4Wwttf93qhwVtd8LwaNqernsuRsYM78=,04PJTU0d8Rqc3x1mnzGBHogOTOTSst89i8Jyi3kq/WQ=,course,10,6,yes,yes,no,5,1,6,3,3,3
oZ8sWencHWUwBgQMzP9f6Mkn4nP0PXvCePTOknHOwlk=,wpQB3yLhzUTRORz0l5pswXN0ZkEiriAsJYsSneyxaj4=,home,5,4,no,yes,no,1,3,6,3,4,5
YFvtxvPtyW/vYiRLIsqn2ZotqpeH3NenZezcYFJYThE=,TWfIOuYTa36GCvq/+BuRQHGvVFuJSSgV1iDgh3DJTTo=,home,9,1,yes,yes,no,2,2,3,5,4,3
BzUBXbTHOmOpm0sCsjQujyWBOWRsMBBSZbG35qeP1SI=,FWKnZAY2ip1aF3N1yD0kHJ6vuGUYLrtVZUDdzgigqL8=,reputation,4,5,no,yes,no,1,3,1,4,4,1
p8pZcm0SynyVEyKSCnpXK6LXDm5yEgVBy47cvO1fNoE=,t+mP+5piXrtgTTBO7I+bVrcodZfq94h7Hgc8X+6qkYU=,other,6,4,no,yes,no,1,2,4,2,5,3
AiMxZb3dibETvfJa8hmyNaKlxM/pkMCvAb+Ph63mzo8=,R99tkkhBrKnaTA4y0kSp2ihtOwLKvf6XvWThWk9bZ00=,home,8,6,yes,yes,yes,1,1,6,4,3,2
80nZV/MscW1zb6p3tTX1OJz45T5ukHLmRfoRDe9lifw=,jXP0I7jQpTOm02ckF1MYnbrKbZ3+P9BOlWzs9eGi4xs=,course,2,2,yes,yes,no,1,4,3,3,1,1
N4gD0OBkLalz1uH0Yby31X34jz4LUhj9ouIL3VO8xNY=,kJR6T0Qs/e6Vi8iMsYQCDIyd7zqKxtWZJc1LuEDW83M=,reputation,8,4,yes,no,yes,5,4,5,3,3,1
JgGhURzHO0YPjBbpJMgSdeBk6kRZ9IpQXgmTj5A6D6U=,khib2jD0dURuwcrEDSVvV+02hnN2ZDB88gFrjMAtrTs=,other,5,7,yes,no,yes,1,5,1,4,1,2
cVGW1aVJg+vHI+hK9RVQR51qpIwzUTK5TIIQu6f76Tc=,k3veY9wBbs/XrYgnRN1e87HcfQLhj69KixSAYrzRVBc=,home,5,1,no,yes,yes,1,6,2,1,3,2
EwPGYn9pcqkEpJHM+4zrJC6tT5J+iPwqoT25R0Pj3zU=,HVEPI2cfr9021NvFRdYuvXSBmfSkVRDxjlAd/wbdqHs=,course,8,6,yes,yes,yes,5,4,5,1,4,2
m1uQR9pveAx9N6sY+8tJAFmB5Fx9M00AMe3QB1NbNZU=,nVgsQM5663Oh/IvQX04hWPo06HsJLyMPvQ2by6AseMM=,course,8,7,no,no,yes,1,4,7,3,3,4
lprZq1HCNnzqjG+qXce8gBDVdsfQeFuM7xWt3407VWk=,JsYkflwVkxkPFZeqw3Ep5siNb0krOtDCRFTv+ll9d/M=,home,3,3,yes,yes,yes,1,5,4,1,1,1
5+WjxNkWOjyS3gaKMyN5zI5NTvliln+GqdQzc3+Jn8U=,ltzL7OzzkL5ZXZdLX/fHSjAlAKMPdlyZ+h9/lVvO3mc=,course,3,1,no,no,no,2,4,6,4,1,4
QZTTkX/JUxIg+nvIshgV1KTqdBm530KpEM63y2isUbY=,dsujHKrjmKCWzF1kIeYOptTiY+dLhHEa2ctKcrAkI6c=,reputation,9,2,no,yes,yes,4,1,4,5,2,4
wZ93a3a8ZDMcSDtKKAQY0/aXyTaZH/3p8aZyoWcl8eQ=,cFAchF5kK8UZUXT/6IQ1x1vO57oXZ9qDk4LbpibTiNE=,course,3,6,no,no,no,4,5,5,3,2,3
XudwAekavGBrPT76BKRuUYEnjar+qRpZ7TYgIa3X3z4=,09LeL8ds2Mgsfu9J2op21g0fCCqMRPelZ2fpehcXYdE=,course,7,7,yes,no,no,5,6,4,5,1,2
BUjC1EVOvQnJq4FIRrf8B3CAG8U4oqGNZNuToFoV08U=,uCzVQmMLyBsLYYmD325phR/8I9t+WdIYLQH0Y0qvJhE=,other,2,4,yes,yes,yes,1,7,3,5,3,5
lT2aySQ633s9HJ3bpu8ihKJ5dqL11GESLkrBpPCU4DQ=,6kz5hJzrqVMcUBHhAME/ik7uowL3RuxFSZfMvTAg49c=,other,8,3,yes,no,yes,3,7,4,3,1,5
kiowhWBaWQHWgw9+stx0k9TN4bIk1NEOtJc3Q8MmRYE=,ePlYQNsfeXpmfwG5vKwBhxU33w4XVFDyTv0j0+YSB0Q=,course,4,1,no,no,yes,5,3,6,2,2,2
ch+orkGh1yV/dQMHER7L6hS9WtaJCMqC1rSa8Psqev0=,lA6hm2j2O/BEZb5gkajU1eWyP/mp2w55M4dmxcZEtr8=,course,3,6,yes,yes,no,4,3,6,1,5,5
NBUUsQ+mk6jp463gI9DO/TBHuePBAifClKqy3i6nwx0=,hN8irW5HcmRM3RoOwENV+07WRqzTQXPtre+0ESgOau8=,reputation,3,1,yes,yes,no,2,3,5,2,3,1
bK5BGaGCQ9r4r8Ewca3cUWIzRag6ovdjshcH4l+wNnI=,ne2yvG/LDBiyR4aVebX8INf0OMJTsX0hQXYbD4DnSvA=,home,2,5,no,no,no,1,3,2,2,1,3
MTnqTmPuPIOBBHTu59XHcR7PLgXtY17fvTJm6piA3To=,y905J8C5UsSlJgoZ5QPdmBZBtP539xQIjau1oRrQFuQ=,course,4,6,no,yes,yes,4,2,4,1,2,5
4R8/W5Kfp0tn8uV1mXA2jN6jZBFYx9ief1VjI4aymS4=,0Hr6Vm+8VtWpqqaezV3VD/vVU85XocdEN1p2Rm4T+50=,other,2,6,yes,no,yes,3,5,4,3,5,4
cW1+o5GykFeOTZJFduFVsPeq/WNQfJ97pe/rpxYiw0w=,jLxqzrLgtnu3/ZFOiSu1yzbwQ9zvUgJQTVylk3miNwk=,reputation,7,1,yes,yes,yes,3,7,3,5,5,3
hArUJ/vA8/2nuWrxUo423NDCly04FDZOjiFGk1aBxgo=,T43GjK0ImF0s80soaEEj372UYZSjIHmWC8Lj0GC/t9A=,other,3,4,yes,yes,no,1,5,6,4,5,2
6uewD4Yh0BC3OPd8q0C86y01vp3opjTxCRJ1gV2M9Ao=,pKlCgDEfOgHean2/kop3P9KS87ijN0sMYyzuHnXPyxo=,course,10,4,yes,yes,yes,3,7,1,5,3,1
pMUz7W2Zh2i9NQCqxX1xOZg5EW9gURP1zCg28/JK1Yk=,UULPs6o5xw1/hruhutcQPYW7tAjMvRU1cgL/9FyV0yo=,reputation,2,3,no,no,yes,1,3,3,4,5,5
1XS5fz8oVJ048WkutUNQPVJ0fZhwqfSqWJ1+2NLYDuQ=,Irrj8CEarfMeAOCU57Tgc4Lf3rI5OM+owXw5vpI8NzY=,other,8,3,yes,yes,yes,2,1,7,5,5,1
JKWBzEk6CsNv3J3SO2YXy4y8cMA/fOogYlmMwlpgMJ0=,ma2ospRK2+XxwZyn92cHwc/+z376M7TKCCykuV1hN2Q=,course,3,1,yes,no,no,2,1,4,3,5,2
sTqJzt5YhTX/6rMZr7nFcP79kAXyB8Yj4pXlI4rmkVA=,9VXDC8Oj1MyJ3+uWqE9/RnSjWp3NjdaA0pNPyUTJSiQ=,other,3,4,yes,yes,no,2,2,5,2,5,1
oIzwcyasqZoLtWjuAZDqWOWiZjE3wL+VeEQoWLRGrrU=,rQm3k9oMqLhBDL+NOXwueastNe8xt507+AoDpkeSWBQ=,other,1,2,no,no,no,5,7,4,2,2,5
HNX9XMtdG/44ADk6i0Hn4x3GlbLRNn6CxYA7TicAR0Q=,NmavLVqamenpVN9jGwI+i3qSOZjCZprjpnpwWwJ0T5I=,other,3,6,yes,yes,yes,2,1,4,1,5,2
xdS4OF+s2g3Ynh7hsqVqwMY+BgDqil18hBX9HiQvFV8=,1Jo/DK879DT6gliwrshu4YoqNBruv6gKFpECe3meaBM=,other,10,7,no,yes,no,5,2,5,4,1,5
74ZDYTgpndsl5ppg8H6KNXvEDfY6UcfzKBAlOlIyd40=,KXx3bbdl4kbQzVMciN9nqfzGvEHksJW3YTFbDInc6I4=,other,8,2,no,no,yes,4,5,1,5,2,1
kFBDFVjJWMwms+XCp2SA5eh+ejzbG4pRyXM5XbZYTdM=,AC17NTP3PFzvM8dXpzqel2W0X/iJAQzp+MtCD5zhtWc=,course,6,6,yes,no,yes,5,5,1,5,1,4
wm9uSj1Qx7uTW0XMAOIkN2sikbDHcm5ZJBaLtnLjClc=,HnCrUK1ORV/yeGjKqbokL4HQKuUyZ2Gv1zu3xGiKYLQ=,home,2,6,yes,yes,yes,5,1,1,4,5,5
x4zcMPW4puaC1uQjREXtUFGuJ22qMq6L6sStW5gc044=,xUQBUU92pmvix34y8jx8RmnzyCR00j/uiUYSCGSQmT0=,course,9,6,no,yes,no,1,1,4,1,5,2
JxqH5z7RT40DY3OV3V7u3AKN9DOE7sSx5KE93PR+O8k=,GjKwaqZB//NAuOZzthiDDoUki+adhblQqyTB7+n0KBo=,other,9,4,yes,yes,yes,5,2,6,4,4,1
XAmHCH8V/zfWBtAkXdWSak07a9X/coLlRVkt41M0di0=,pfR7fad9s70QrP9vDdi4xAWSymdi9NMUM/E83gPMHYQ=,course,4,3,no,yes,yes,1,3,1,5,2,2
NwVSH5xo7YiP6aSrD+1nmPVCEGj4U0CoCrWY0JD/LKM=,CvemKm7pyrFQekQAbov14VYNSJeic3giQfdgDLQkss8=,other,7,7,yes,no,yes,5,1,7,4,4,1
pqVtJuSIExR5H1Mn7uMc9eQWHuiuedIXRCuCMeHHYC0=,fbdkE9vIsu1WOhVNTN+z8fFWKzza+Br8iS6Kl2J+REg=,home,7,6,no,yes,yes,5,4,5,3,5,2
H8GIvn8PY0zRRhyatTZVcw5/g55UudUQ6m0TNEyG7HI=,TxdcYtp85psLjO6sL0OYMcQvpbI9Xd3RcauNqafoEm4=,reputation,9,2,no,yes,yes,4,2,7,2,5,2
GxlNwEoFDvkR2HUDIoJzlI0lURy6Y9pynAyZKqXI3BU=,XzcEtW5IEQ8mPIfm/A2H9qgrEx45h9nTVDwJCWrmIYI=,course,8,7,no,yes,no,1,7,5,4,4,2
b7kuO4GtaVzfX/IlrNmFvwqsqelTgPObnLMnin9WB3w=,ggGiOWzwIk/ggPjE3e+Kf/6BZRwutPFTSLHvJPUBUlU=,home,5,6,yes,no,no,5,4,6,3,4,3
pVQxcG3JquxpJUvK0uaxeLc1owN1gR8PmkWzg1MoG60=,Rck2Jfnlaega3M+CS0K5X2eWOcE8vwS2kNwcpYdgnS8=,other,1,5,no,yes,no,1,2,6,3,3,4
TmKRCfZEmldgbjM2WZSnuPcYBvEEd1SWswZ6P+qTe24=,CMb18OZ1kDJaaPkG4yFDfDb3RGsHDDZaZCC9lPREqZ4=,other,9,2,yes,yes,no,5,3,4,3,5,3
ijphJWkH5V1lCcgMX0tR1Ms1LngVbG5b0Udae7/a898=,CXlSqkGd8aFwl+4H2ealuUcN2SSIP3RrlyLrhVOjXkY=,other,9,4,no,no,no,1,2,6,2,5,3
eqOnI1G4qazzxOtzn8R0vuN9SQBGrYwE6Kz+WYyjqP4=,ezWV9RvJk5S8ZemiX+N7Uyu14FJ8wSlH0RGYGWo4Yp8=,home,2,6,no,yes,no,2,7,2,1,4,2
FN+N5yons9RjY4Bc7GuW+fH16vTmC4a+UmXcuuDxaMo=,iPR97Rv1vRg+su6npr7lX36XmpvXNsB5X577LGWiL/E=,reputation,9,6,no,yes,no,3,7,3,5,4,5
jqYifMueIIiMAlWOjRFvq0RPGgDZAg3raIXYQBuzVR0=,HECF5vcjwgIfhUjoHGZsCy/vbVRXwU6Kkt5W7YPK/XY=,course,7,1,no,no,yes,5,7,7,5,4,4
UrLAs5cw+2jRq0Bdvkb5wvfx4qUaHDqU5J1QNvzFeX0=,wZnJRnsTi7IyA9pydqDnjrL6KuVmTWQ9PaFoEoejlyM=,other,9,6,no,yes,no,1,5,7,2,5,4
CMCtHpRxzum3icYp9vq2ZXN/+g+iJNTeVKTp/d/KITI=,pPp1IX5q4Sb7YLgypVW7CRtYoWjXvNORxMcA59MR1ik=,reputation,4,2,no,no,no,2,1,7,2,4,2
0okgBOJ2l7C0Nm/06pgmkZRX48/ZZbALKSNBO0ZUFN8=,Xl3pMDm5YoZWORrtADHd7nqF93XsrzvFqA7xaqpyNfA=,course,6,3,yes,no,yes,2,2,6,5,4,1
pk/h95SHfe6YBgrKRIuLx+gjUfWQWBMQLpg/P9E5nrk=,4OJ7tOuY6kaMlmSl4wTKFZIoEyzJwwnRcpj8WxKdmX4=,reputation,10,3,yes,yes,no,2,7,4,2,2,4
fZwosoYRN6+YpIpvhas0dUWpExkeFmd2XKEErIWwdDI=,MOvzlNN1pAp8n175BRNYPlD6tpKK0ix7x8lj+HDAvPA=,reputation,8,5,yes,yes,no,5,4,1,4,4,3
bJXMd5vwKK0nmww7XJE7ZZPw3S9FH7q8TH2rqDVsgyY=,Kc2yOU6sbHUI1HalJ0Wz9mPTBEZ8TAOTYyVQFWcvfjw=,home,6,7,yes,yes,no,1,6,2,1,3,2
kLPCalGkNsxymStakd1Mh3Z+iRLmJV75dL6fMRE3iZY=,0P+TNlH16CzribWcdZStuL4/LGUcWp4YSDAu3WllVuY=,course,2,5,no,no,yes,2,7,1,1,2,3
2bDBIPbTbRV/PPPXWc1WOHEfAhA5NYfxBZPHdh8PKUQ=,qnoRMDaagspHbfDvnb0HUhxtwNtzlGj05ktc6QD6rcE=,course,2,7,yes,no,no,4,7,7,4,3,1
Lr99xUKO7xTppbY8upgI7530dc5PA8V2MRm5s9qL+cM=,v0pZjA/KzLIp5RuqOU2hw2sU8dTefoDVx+TdxxERwoA=,other,8,3,no,yes,yes,4,7,6,1,5,5
4ftu+bwMnqETITP/dApDhHjtpuIm5sDHb/BPtjm1CXc=,0jOA27/bNUoKxuZnfinKCajOFwaeZBOo9MNfKAfDvoI=,other,3,1,yes,yes,yes,5,6,4,1,5,5
xLQDPe7b9WQHLnweysprBGvAMuW6MCyDBIPd2yqqct0=,JhhrNXX0KOuXXuVYWndno7HMkhrc1ZxeRr287em64fc=,other,6,1,no,no,no,3,5,3,4,3,1
cxA1fUBkotE8+/BZXLg1fayCZJiju4Jl/e84MP72YFw=,8Kd7ZAb6oVp3aLSeonKQyd+Wh1DoUmU9PrI7CiGfi6g=,course,8,3,yes,yes,no,5,3,5,4,1,3
OHMTABYAFPXwnALq3G0SWJhXv5SPiYk7HeFX7ol8+fk=,n7GlBVUihWGZr85+pQfAt42hxABMoKDfDsXRm9WHTmQ=,reputation,9,7,no,no,yes,3,2,1,2,4,1
M8p7fgaNoNodMdK2gSHwJwfJ/N5tqUH3Fu68Qe4A1iw=,4/RMsj2V76cmjQ/ZeIdCuFNbY/aJZmTDR/8CHi7y5do=,course,6,7,yes,yes,yes,4,5,2,1,2,5
2rs+egiTfrfIjBexmdlINn3Pmv2Ohab2IaQSvJONYqY=,6gD0robEH4BmkK2VhIxpADd+L9Uf4+6sHJQprQzmeB4=,reputation,4,4,yes,yes,yes,4,4,6,4,5,3
hueKf5C5A0aaor+g8kMAlOviBWJGtdUvL6CZHoxEKq4=,v2G7j6+S5iJaaIqaUac+zFd3Km3/ko9iOTeO1L8QqGA=,reputation,10,1,yes,yes,yes,5,2,6,1,4,5
+CS2SY2hrAUNs7bkqMPI+3zwrMqQv9kL8AIqmSW0EMo=,KY63m2DhG/3qsurqrt/fSy6VKnBtSScAsFTIHyhSSu0=,home,1,2,yes,no,yes,5,3,4,1,4,2
DYUZ3pOeOlqntCEElZMBP9m1G4PfbNMDNa37rM8w3r4=,zWLzItAXOA/LLpvEzWmXpuI+QgK3sFEn/7tVGF88tPk=,course,1,2,yes,yes,no,2,3,4,1,3,3
HewxBg/uROeh1iSL4PwYLNuSlSFSbI6khl4zsFlHq9I=,4cz50YOpXA0o+vqLVVkmaJrZcuCkh3qohS7ipTI13Ss=,reputation,10,1,yes,yes,yes,2,5,1,2,4,5
GNXVq/Ou93ZoytlROjnWOGMrsdVz9cMiiA29s4UhN2A=,Z6TKBFRVQPBpkOb5t503S6BEU8Ypl+yMbNjkf3jmHIg=,course,8,6,no,yes,no,1,3,5,4,2,4
DmNXKNp2gKO9zINtx5GKrcG8p5rk162u0gB4tnjnnRY=,rCHJ9AIPYKKvisQ826UHAZJlpE0fn8zjN5uejM0dcYU=,reputation,4,7,no,yes,yes,3,2,7,3,5,3
yuFTLCaaRhRqEeItrI/M7Wy0oSj5sWS/OWrQelinKSY=,uG8iWU6cA7W7IEjS3neC1Ont0gLsFmHr5DY88biv8Xk=,home,9,5,yes,no,no,5,7,3,2,4,4
JuZhRHkKqH709zYAA09pD5AS9XImF+ZLLc6Vd4b1w18=,noiJyko3NlKMDCrYyzrOMedCBACAZRuWxTDUl8q1QvU=,reputation,5,7,no,yes,yes,1,7,5,2,3,3
x8cfCnwp5tBgKnKn73NYqIs8sO9zgVKyJzlWdVpIbbc=,WyBzWxxUfkaoBR9e3OjixGuckfiI0dFbzhgIql114wk=,reputation,8,1,yes,yes,yes,4,5,5,2,3,3
bt8UFJtE7Hb58xA9IXcYvQOKvC8QsY/SZ2u/HNSQBKk=,CAf4iOWO1QJuFbsuwWt+p93wmSnZpztAy3dfeP7L62M=,course,2,3,yes,yes,yes,1,6,1,5,3,5
/id9ewsidLwVufOw4beSfTdiuRiZE2W5r5amQWdKfIY=,YcB5fAQSQe1eEq6pfpHSRknHoCK5nqT7Qnvhq/lQ8NE=,course,8,4,no,yes,yes,1,1,4,3,2,2
01TQk3MZEAB+fV4Yf+s5dNbNv4fanRGuEfOhpvsk7no=,fepxT+aDF33S9BS6dA8B4sC5I9PWwWPKRQ4cvGJVzXw=,reputation,1,7,yes,no,yes,5,7,7,2,3,1
Bw+Hb5SubP1tT2VUG2eTdXjwjojmI8z/nfWbG/2wKsU=,+4N6TFL9VljjJKGsjBWvCW4nl+OMag8aUi8Z9bv3LuE=,other,4,7,no,no,no,2,7,6,4,2,4
I1WHObbbGao508RVYmTytlRxRv/MAPftf52JSUgurfQ=,rR32tHLK6+LmtZ8oD2dc+FCXUaSd7zBPpQctUAJMEIo=,reputation,8,7,no,yes,no,3,4,4,1,2,3
Y53uKvLiU7n4taq4TAcwjKo0ShE4iolH+0roc0NovGo=,MxgUYLjUnsuE+eCb6+RkSPajo7BvrKwT+qRdjdaDF7E=,home,10,5,yes,no,yes,5,3,1,3,2,5
Rssas9SzlblXoPrvHz6R6AGSkGBgJPApoyLfes5nLLI=,nnN38bRydxzTaPu1C630/tCPjTatgK7ehRGMy5tVcfY=,other,5,5,yes,no,yes,4,6,2,5,1,3
E1I6le6i+N3xWKqY/+SnNSTj4qPbYTNmDXdkau1nIeM=,Vs/GxJRRsBffXNXg0cu4n2XUarxklVNeujtPRhJUta8=,home,6,1,yes,no,yes,2,3,1,3,3,4
2QPlOxMEMt2yvEVvmdhxgMzRQR7ZFhdCwghXS/TcTW8=,xKy5wIiLL6oMQlHMvrFf46AUrBc1mVPHHBWYMkUx1Zs=,course,4,1,no,no,no,2,2,5,1,2,1
1VgFH/HlMrvYi0/V5sX2anfhmczX19IkucT4ZE6WNY4=,ptNeQgvh6yN0/iJb3kESCpN97jMNafdazEDQMG3EP+Y=,home,8,6,yes,no,no,4,5,4,2,3,4
OwxEyiitwPg/Z5NtQn/WJuLkCqvWUMa/WBzRUugY+M8=,ilcj5r1HMgqWYt5jfIT7vVZBEvxL2WWZnJKEQNncy9Y=,reputation,10,6,yes,yes,no,4,2,3,4,5,5
jJJeK/xjbjhp7+MAHos5I0LfrCwpEUp3bqs1gXpLBxA=,KmUS38gYYznehH2wZPNF/0YNLBs4K0e/FQLFdtENRUw=,reputation,5,4,no,yes,no,2,5,4,1,5,4
kAW2fSPe1z4Aioa8NN72vOSsJXsDX3Hol5gsr+0wDHY=,ejmvdxwBFU82CDRGjMCbaHMb5sbkehBpvM5uGAOfIrA=,home,7,5,no,no,yes,5,6,4,3,4,4
Gcd9GuSL+vvv1z5/Acj+aibfxCvSa1I1JndEWG0fqAc=,BUE58YUWIsuLRBjbyfwxhnXe+EQeOWBrqWaLJCHSrLE=,other,3,5,no,yes,no,4,7,1,5,3,1
qe31RsmeVVIqaLJDgrNKoPYIf/oWbBJq23ioWPTGzjk=,TKDO0DBCnrTLsQqPgnNO+nJwQ8Ml6FjIC7bUrhtArlo=,course,10,6,no,no,yes,3,5,7,3,3,3
3nU4C4yht59Ij5P9EVAbnjozAM32JYn9+r9bPxDjLnI=,C/oDiWSE+IKOBcPnEUVRs69TdLWf3tEHyeyOYot+JZ0=,home,9,2,no,yes,yes,1,4,3,2,1,3
MJrVAuSmahZfqO/MWnY/BlVwXZRUeeib24TDSxGjJDY=,CjwEOyYy7rrvgbLi6ol570HdTKGFns4y+U5R8jZGd+I=,home,8,4,no,no,no,1,3,1,1,1,3
0pnCM6WBXklYBqrMNQh+g7ybqzRjNY5hmqaataztRuY=,8qhHgJFzsdyhspCGn1EOruwS+KIqo8FOOxrjegLj2kI=,course,4,1,yes,no,yes,1,3,2,4,3,3
68GL3NG8kppNeAWA83KJkuZvRVwGoEKWSvaZnsudTRg=,Wco+YgoR7oK35BJq5SLTf2Ds4K82oeDBHrHWNDCrTIE=,reputation,7,3,no,no,no,3,3,5,3,2,3
kaEiLm8EQeUKGBOvg6hKusDJ2RuZ4ypeGvIjf+OTo1w=,glS5i0Ec/VhfNpDq1zxrgjMoI5SKgKijEKAsqn0cCDk=,reputation,8,5,yes,yes,yes,3,5,3,2,2,2
RRPFp08lI60vnAXJDJOPDtK8xbGcU2ynzOke/eLvM68=,Ja+VG0lTacFr4SQK07tTRae/bjQ405woSZpEW7MIJ88=,other,5,2,yes,no,yes,5,4,2,5,1,1
JczR4ADIVuBQ9fiaGTLJR7Bsdz+MdHk+TY3DxdI21qk=,xELyfXk+BS7PutvyNwVnTXkFOZkg138CnE/13KKInqg=,other,10,3,no,yes,no,1,6,7,5,3,3
daPhbW3YtgXvduH9oWuznmojpI5AGc3IF6L8rm4bYbs=,yJS2xBE1tp57wv9Il5nYosmnMCdvTcY7RLMwn+sJh/w=,reputation,5,7,yes,yes,no,3,6,5,1,4,1
wccCBoeDog40AK4aP9epa67lb+GRzQm+baVBL4FIPts=,sXA6u5yRldD3BLLyTl0XVxVLgsGLte9JvMk7VomnHpo=,other,4,6,yes,no,no,1,5,7,5,3,2
mK3Sky76vKrL+y5X9xmTa/kG7VnPab+26jXwkPm0EHA=,Dm8iHTTlZUVTI2b8uBp+whQo+EtZVArirIp0HvZyb1E=,reputation,5,6,no,yes,no,1,7,1,3,4,2
ayJ9TUWFFUT2cC7PUFsI+9r9Uqf7HZu37nxoPtDtbWs=,tM0WWEiW+BryWH6Ju0xiLDrRJFIru+/gmagtNCks9k4=,home,9,2,no,yes,no,4,1,6,2,4,1
Pxf01ERIqvHxPO99tX7CTl8oAmCv9qHHm5mLB1ozzkw=,E9ZhyfIL/VH8/qOfkrK86KTcltxRds/hQUFySwYPuPA=,course,7,4,yes,no,yes,2,1,6,4,4,4
x82x9a/G5+9S37b3S57MEDOwovQ6PGaCkFjt0G1erjI=,OulDbNzYoYIThX09XqvHOx4hbvtOThI7kT0h/bw2owc=,course,9,6,no,yes,no,2,5,3,1,3,5
JGj/LsMicYRM/fNmAmE6IQ2yxwEZnq/j2z1Xwc7XfwQ=,BfiuhnhWBHtpOJPNVMxM0VtB5vRbKkiFPMi9jIXtHts=,home,1,2,no,no,yes,1,6,3,3,4,5
WdFAVNyPUqjZ/ab/yXMQ7Xl773mauwfCJ1jhVLopxlc=,+eGhXaU9jj9lKKvstl7+gGeARVk8tyHgnPiAwTyjpCE=,reputation,3,6,yes,yes,no,2,5,6,4,3,1
2jyGbxCj1eRFvOOfeeiOQrAQMLyQoT0d3KduGXopw7U=,etJupgxQWLu3DvJW/TPhaPPYy7GNIPMFeiAxJG8vn4w=,reputation,5,2,yes,no,no,2,1,7,4,2,5
n8kyP4KX7AZRY6RVVJeF6IQLLXAHHSazZ2rkXylPJaQ=,M9yDjyvyxfFBM21W4Ed5hGOuCzkOCJUdhTd1jjhtzuI=,other,5,7,yes,yes,yes,4,3,5,5,1,4
Y6IC31Q+EWrsBBk96kfyGwIysZxTNGzEetxHqss+N1E=,/Rqt5tb3hibbynDYrzQDt3iRQLB20a9brNDpkLLkjaU=,course,5,2,no,no,yes,2,2,7,2,1,3
DgE9SqxSZswCZlzFgQhkmxC7d0PoyXoSuQ/oYb6PS+8=,VFPli6ouso0XJzTr15JVTQq/o+NRAYo3+HqDwNevu5s=,course,7,4,yes,no,no,1,1,2,2,3,1
RUsNOHa28mHK4PO7ZV/mhLECv7DaP+GzQvqGdfcoWU8=,tdKDLwYIQ8eo1o77GmI4f/I2WZO0rS7v9mZxWPrNad8=,other,4,4,yes,no,yes,5,2,6,2,3,2
SncoOXEVDEaJFL+E0E/PYSOc6ohmYRsBNBEcA/1LRXk=,HvkGWCjuTQ25LfEsariR86mLO9GYdouJV8qjCRHG7Yk=,course,6,2,yes,yes,no,4,5,6,1,2,4
Gw669KYlaJJRzZMZ38DzrXIwtyrarF7tLQWXzpoKBgU=,ozDzC8VVRxOoEQWsR2OhTpyLZ/cp/k8u6V10YF5o9z8=,reputation,10,1,no,yes,no,2,2,7,2,3,5
KpMBeNs3sYPm3xdqZ5/DIK/8YN1upYyBcuJjern2Uqw=,d3U71SbURMiJDpHhvrhaRRaPhLW6dagYlymagJ4piJQ=,home,10,5,yes,yes,yes,1,2,1,5,4,2
xYNZbuNSlpOGmzVfJMgFk5V9zX0gDWlF2Sg5xJ5ed/E=,iHIQfkPhfcPgKxseGELFAigZMY35afKj/+JMC4PgcCE=,reputation,3,6,yes,yes,no,3,3,4,3,3,4
waJVKa7w96IWh/DTPHBh+T/hS4TLEfoJ1PhMXNUqPig=,dSWcmtuIjOWXwp7PBUjwhwkCspajEHMgMPUq/yAsyAY=,reputation,7,1,no,no,no,1,2,5,4,4,5
